ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
267954	19	66	5	71037	Natars 19|66	1	Natars	0		12
267956	21	66	3	71030	Glory2Burd`s village	3279	Glory2Burd	0		10
267958	23	66	1	71154	00 Eagle	3470	Eagle	0		90
268046	111	66	1	70569	01. The Sun	1743	Pipod	24	•••	192
268709	-27	65	3	71119	NovumForumSiculorum	3417	Szilveszterr	0		16
268711	-25	65	3	71097	Ishtar 95`s village	3385	Ishtar 95	0		8
268721	-15	65	3	70772	Imperio de ptolomeo	2719	topson	0		98
268725	-11	65	2	70652	Eli	2606	Eli	0		53
268728	-8	65	3	70461	Pavarom	2537	minde	24	•••	290
268734	-2	65	1	70422	xfunny`s village	2522	xfunny	0		17
268741	5	65	3	70572	Maddison	2580	Madian	159	WHEV	260
268750	14	65	3	70704	Schatten	2633	XcarioN	178	F&B	126
268756	20	65	3	70918	00#	3003	Avesan	0		132
268758	22	65	3	71027	Apostol Dimce`s village	3274	Apostol Dimce	0		8
269505	-32	64	2	71309	SHAH`s village	3808	SHAH	0		10
269511	-26	64	1	70974	o	3151	Ostepoptore	179	o	164
269514	-23	64	1	70874	ALNUFAILYN1`s village	2916	ALNUFAILYN1	0		25
269516	-21	64	3	70771	Tibberous`s village	2721	Tibberous	0		15
269518	-19	64	3	70760	Switzerland	2707	sebysebyseby	0		176
269527	-10	64	3	70456	Cicis Pizza	2534	Dominos	0		18
269544	7	64	3	70244	udprocks`s village	2472	udprocks	0		12
269549	12	64	1	70574	evuslu	2581	evuslu	0		54
269553	16	64	2	70722	Hammer`s village	2650	Hammer	0		8
269558	21	64	1	70761	Dominik7`	2708	Dominik7	0		55
269561	24	64	1	70860	chukyy	2897	chukyy	178	F&B	164
269563	26	64	3	71031	bibraquite	3281	fragme	0		110
270309	-29	63	3	70986	#A	3177	Dirtyexpress	178	F&B	115
270313	-25	63	3	71016	Hell	1861	Navidiuming	159	WHEV	68
270316	-22	63	3	70471	New village	714	banbus	12	Outlaws	91
270323	-15	63	1	70507	#01*	2550	mamonskie004	178	F&B	175
270326	-12	63	5	70194	Natars -12|63	1	Natars	0		57
270328	-10	63	3	70538	New village	1748	baechuu	0		31
270333	-5	63	3	70050	01	2358	hoyt	159	WHEV	375
270342	4	63	3	70072	Tanjung Duren	2382	chicack	159	WHEV	270
270344	6	63	3	71062	New village	2382	chicack	159	WHEV	65
270347	9	63	3	70230	01 Cresa FF	2468	Cresa	24	•••	172
270349	11	63	1	70129	v00	2444	VovaUzh	159	WHEV	416
270356	18	63	1	70712	Captal Tehran	2639	Ata	0		118
270361	23	63	3	70734	vibeandtrippin`s village	2668	vibeandtrippin	0		12
270363	25	63	3	70673	New village	2388	KOOOK	0		143
270367	29	63	3	71029	I Come In Peace	3278	Zwarte Schaduw	0		67
271084	-55	62	1	70831	Make It With Chu	253	QOTSA	12	Outlaws	241
271108	-31	62	1	70925	HOME	3013	legend	0		171
271111	-28	62	3	70812	krajanek`s village	2809	krajanek	0		8
271118	-21	62	2	70339	Esparta 1	2496	Rasoul	159	WHEV	351
271130	-9	62	1	70060	Cordoba	2374	aozora	0		13
271131	-8	62	2	71176	&#60;&#60; 0●0●1	1071	yodha	12	Outlaws	86
271133	-6	62	1	69996	01-Dragon`s start	2268	Drag0n	12	Outlaws	566
271142	3	62	5	70006	Natars 3|62	1	Natars	0		73
271165	26	62	3	70793	SCORP_GOD`s village	2763	SCORP_GOD	0		8
271902	-38	61	2	71320	Tehran 1900	3815	amir13	0		13
271907	-33	61	3	70985	Semnyk`s village	3178	Semnyk	0		8
271918	-22	61	5	70506	Natars -22|61	1	Natars	0		56
271928	-12	61	1	69981	City of GOD	2233	Hamedof	0		156
271957	17	61	1	70054	1	2367	wartortle	0		35
271964	24	61	1	70684	ATA	2625	ZAPATTA	0		56
271967	27	61	3	70811	sudarshan`s village	2807	sudarshan	0		12
271970	30	61	2	70917	shark`s village	3002	shark	0		12
271972	32	61	3	71025	KationT`s village	3262	KationT	0		14
272014	74	61	1	71005	02 New village	17	Koumak	5	#Friends	142
272688	-53	60	1	70124	No One Knows	253	QOTSA	12	Outlaws	371
272704	-37	60	3	71106	knightrider5000`s village	3395	knightrider5000	0		10
272709	-32	60	1	70881	Warzone	2938	KoopertjeT	0		162
272712	-29	60	2	70774	Thorin	2720	mase34	0		21
272716	-25	60	3	70480	MowZye`s village	2542	MowZye	0		10
272720	-21	60	1	70141	hajiko`s	2446	hajiko	0		208
272722	-19	60	1	70425	Tente A Tive	1543	grognon	12	Outlaws	168
272731	-10	60	1	48278	1.MAT	913	boz	159	WHEV	363
272737	-4	60	3	19450	sauce	2064	sauce	0		61
272738	-3	60	1	70423	Agram	2062	fikus	12	Outlaws	451
272739	-2	60	1	17890	Andautonia	2062	fikus	12	Outlaws	417
272766	25	60	3	70417	Chunky Place	2519	Bistro	178	F&B	297
272774	33	60	2	70842	Mido0oo`s village	2863	Mido0oo	0		8
272778	37	60	3	71159	F8h`s village	3479	F8h	0		14
273382	-160	59	1	70262	11 STRONGHOLD	559	darky	12	Outlaws	233
273478	-64	59	3	70310	00 | Avaricum	1685	Dardail	12	Outlaws	309
273481	-61	59	3	71213	02 | Caturiges	1685	Dardail	12	Outlaws	67
273500	-42	59	3	71327	donald French`s village	3823	donald French	0		13
273503	-39	59	3	71221	llgray2942`s village	3612	llgray2942	0		8
273507	-35	59	3	70719	Lannychang-B2	2455	Lanny	159	WHEV	151
273545	3	59	3	4813	Nori	1971	Nori	67	RS	127
273547	5	59	1	70443	02	1733	cr4zypt	159	WHEV	173
273549	7	59	3	4810	1	1966	Jeremik	0		36
273552	10	59	1	19828	Persia_01	2065	Arash.G1	159	WHEV	363
273559	17	59	5	25150	Natars 17|59	1	Natars	0		108
273562	20	59	3	70000	FIM`s village	2274	FIM	0		13
273565	23	59	1	70065	Dragon Valley	2378	choang18	0		24
273570	28	59	3	70567	Aquitanien	2577	pals1000	0		119
273578	36	59	2	70933	mhaba`s village	3018	mhaba	0		25
273582	40	59	2	71235	Tanker9000`s village	3309	Tanker9000	0		11
273728	186	59	1	70597	A2 24 October 2020	1236	WOKA	24	•••	120
274183	-160	58	1	71069	12 OUTLAWS	559	darky	12	Outlaws	150
274305	-38	58	3	70969	98`s	3045	Chalo98	0		18
274307	-36	58	2	70861	furkanokur`s village	2899	furkanokur	0		8
274329	-14	58	2	9637	00 Midgaard	2042	mala	0		40
274353	10	58	1	70905	02_Georgia	2065	Arash.G1	159	WHEV	134
274354	11	58	1	4826	Pizza Pine Apple	1981	Pizza Storm	24	•••	390
274365	22	58	1	70011	Newlife`s village	2299	Newlife	0		16
274367	24	58	1	70078	BOSNAE	2389	mwaruwari	0		35
274370	27	58	3	70317	nic tu není`s villag	2484	nic tu není	0		10
274373	30	58	2	70606	Piss low	2591	Ratslaps	0		20
274380	37	58	1	70633	Pizza WeeD	1981	Pizza Storm	24	•••	205
274382	39	58	2	71138	John117`s village	3447	John117	0		18
274418	75	58	1	70140	01_Kralov	17	Koumak	5	#Friends	413
275059	-85	57	3	71319	Can Titola	598	mikebike	12	Outlaws	5
275102	-42	57	3	71205	Tauranga	3591	ArObran	0		35
275104	-40	57	3	71117	Nelson`s village	3415	Nelson	0		12
275112	-32	57	1	70484	V00	2544	Roman	161	Noobland	310
275114	-30	57	5	70157	Natars -30|57	1	Natars	0		49
275118	-26	57	3	70018	GOLGOTA I	2312	bediko	109	mirror	213
275121	-23	57	2	26905	HAMMER1`s village	2089	HAMMER1	0		12
275126	-18	57	2	18075	kondıkcı`s village	2063	kartal1722	0		14
275133	-11	57	2	4709	hoces burek	1843	hoces burek	0		59
275142	-2	57	1	4598	01	1733	cr4zypt	159	WHEV	418
275144	0	57	3	4626	Palthoria	1763	Enthrox	0		45
275153	9	57	1	4730	arabella`s village	1863	arabella	0		11
275159	15	57	3	4805	The Short Wall	1948	Sleepay	0		26
275169	25	57	3	70001	s1	2275	zero14	0		62
275185	41	57	1	71080	ducy`s village	3346	ducy	0		8
275897	-48	56	2	70447	Lithuania II	981	LT_Man_G	12	Outlaws	107
275907	-38	56	3	70880	VigneshSama`s village	2934	VigneshSama	0		8
275930	-15	56	3	4662	Hedgepig	1806	Nova	0		20
275934	-11	56	1	70535	2.DAR	913	boz	159	WHEV	183
275936	-9	56	3	4484	Göktürk`s village	1676	Göktürk	0		13
275942	-3	56	2	70247	&#60;&#60; 0●0	1071	yodha	12	Outlaws	263
275956	11	56	3	4631	BPR	1769	derzis	159	WHEV	421
275957	12	56	1	70109	Besing1	486	besing	5	#Friends	410
275965	20	56	1	4812	ZERO	1970	Raysya	0		312
275972	27	56	1	70003	01 terror	2280	Inseminator	0		419
275984	39	56	2	70893	Tsvetelin`s village	2952	Tsvetelin	0		15
275987	42	56	1	71104	01	3394	lazarous	0		55
276706	-40	55	1	70875	Luntmakargatan	2920	Ghraz	0		154
276713	-33	55	5	70143	Natars -33|55	1	Natars	0		90
276724	-22	55	2	4765	01	1897	Night Hunter	12	Outlaws	380
276727	-19	55	3	4661	scanner	1805	scanner	0		59
276733	-13	55	3	4617	baechuu village	1748	baechuu	0		232
276747	1	55	3	4166	silent	1417	silent	0		90
276751	5	55	2	70186	Little Italy	16	paulie	5	#Friends	350
276752	6	55	1	4380	War	1568	War	24	•••	262
276758	12	55	1	71066	Besing2	486	besing	5	#Friends	154
276760	14	55	1	4625	1	1764	lkmn	159	WHEV	414
276765	19	55	1	4738	Exanime`s village	1871	Exanime	0		11
276768	22	55	3	4807	tyrano	1949	tyranow	0		16
276771	25	55	1	17197	Simon983	2061	Simon983	159	WHEV	449
276772	26	55	1	70607	Simon1	2061	Simon983	159	WHEV	180
276783	37	55	1	70726	Spicyy_one`s village	2658	Spicyy_one	0		8
276787	41	55	3	70997	assitant`s village	3193	assitant	0		10
276793	47	55	3	71238	baiely`s village	3655	baiely	0		8
277448	-99	54	1	70396	Avalon	1545	Mulespawn	121	VC	269
277498	-49	54	3	70621	Clap2	543	ClapOn	12	Outlaws	91
277513	-34	54	3	70167	Lannychang-A1	2455	Lanny	159	WHEV	330
277516	-31	54	3	69983	kperetin`s village	2236	kperetin	0		13
277518	-29	54	5	42267	Natars -29|54	1	Natars	0		9
277520	-27	54	3	10894	Coco	2043	Coconuttt	0		211
277523	-24	54	2	4785	Troy I	1921	WarL0rd	0		88
277533	-14	54	3	4455	wabisukeoo`s village	1645	wabisukeoo	0		12
277539	-8	54	1	4362	Shaka de virgo`s village	1544	Shaka de virgo	0		16
277556	9	54	3	4377	Ben2005`s village	1565	Ben2005	0		29
277558	11	54	1	70453	2	1764	lkmn	159	WHEV	226
277559	12	54	1	4322	Come and taste	1522	Cheescake	0		119
277570	23	54	5	4776	Natars 23|54	1	Natars	0		13
277593	46	54	3	70377	01 CATS2	1759	CATS1	5	#Friends	253
277643	96	54	3	70282	Elvenking Halls C	98	Jimmii	7	soP	172
278272	-76	53	1	70442	A View To A Kill	704	goldeneye	12	Outlaws	161
278304	-44	53	2	70892	bkalmar973`s village	2948	bkalmar973	0		8
278310	-38	53	3	70324	hey ya	2486	popqwertynate	0		31
278315	-33	53	3	70493	GOOGLE WAREHOUSE	682	IAMGOOGLE	0		50
278323	-25	53	2	4804	Nika`s villa	1947	Nika	98	Moon	285
278325	-23	53	1	4715	(10)	1850	vormir	0		52
278347	-1	53	3	70218	0.0 Waghpur	1067	Ssabhyankar	12	Outlaws	356
278351	3	53	3	2255	majidcs	1182	majidcs	0		100
278355	7	53	3	2254	000. Mash	1181	Mash	0		30
278363	15	53	3	4378	Marco Aurelio`s village	1566	Marco Aurelio	0		13
278369	21	53	3	4623	00 CATS1	1759	CATS1	5	#Friends	471
278377	29	53	3	20744	Faubourg	2068	janong24	0		267
278378	30	53	3	70916	Maubourg	2068	janong24	0		24
278380	32	53	1	70004	xxx	2276	11x	0		84
278386	38	53	3	70581	Pinac`s village	2585	Pinac	0		23
278438	90	53	2	71109	New village	28	Komal	7	soP	42
278510	162	53	1	70428	02	793	haloo	24	•••	161
278991	-158	52	1	70469	Rose	1221	Ary	12	Outlaws	66
279115	-34	52	1	69980	Mildra Herran`s village	2232	Mildra Herran	0		11
279125	-24	52	3	71081	03	590	Häjyt	12	Outlaws	148
279127	-22	52	3	70190	02	590	Häjyt	12	Outlaws	410
279132	-17	52	1	4376	alaansh 1	1562	habibaan	24	•••	327
279138	-11	52	1	4232	Kartago	1428	Caew	0		21
279140	-9	52	3	4226	Alphaville	1447	Wirdelly	159	WHEV	359
279142	-7	52	1	4130	The Senate	1362	Darth Coronus	0		104
279145	-4	52	3	4123	Arlon	1355	Big Chief CG	49	TM	60
279149	0	52	3	1979	00 Loguetown	822	Porgast	24	•••	455
279154	5	52	1	1976	Albacete	1039	Romanov	159	WHEV	437
279155	6	52	1	70358	Barcelona	1039	Romanov	159	WHEV	118
279158	9	52	1	2081	Pearson	1117	PTE	49	TM	114
279171	22	52	3	4479	The Pit	1663	Ulf the Hermit	102	Monks	290
279174	25	52	3	4740	Carrot PATCH	1873	RabbidRabbitt	0		17
279180	31	52	3	49625	The Village Str	2175	MilostheGreat	0		18
279191	42	52	2	70805	Greadbox town	2782	Greadbox	0		33
279197	48	52	3	71225	Juinha`s village	3621	Juinha	0		10
279239	90	52	2	70235	Komal02	28	Komal	7	soP	263
279899	-51	51	3	71305	KingAxil village	3807	KingAxil84	0		13
279906	-44	51	1	70769	ZONK	2717	ineptocracy	159	WHEV	205
279910	-40	51	3	70524	01 Hoofstad	2057	Judgie	12	Outlaws	232
279922	-28	51	3	4729	Paradise	1861	Navidiuming	159	WHEV	309
279934	-16	51	3	4223	Baconville	1445	yurezplace	159	WHEV	296
279938	-12	51	1	4122	seg abad	1353	kekesagg	76	segs	155
279942	-8	51	3	4121	Jarem`s village	1351	Jarem	0		13
279943	-7	51	3	70989	Kebabville	1445	yurezplace	159	WHEV	31
279949	-1	51	1	2403	Distorsión	1293	SombraFría	159	WHEV	456
279958	8	51	2	71091	Oak Hill	16	paulie	5	#Friends	83
279961	11	51	2	2007	99 Pallet Town	1063	Cubone	4	Pokédex	516
279964	14	51	1	2130	Maleko	1142	Crisi	21	MONIKA	402
279969	19	51	5	2361	Natars 19|51	1	Natars	0		131
279971	21	51	1	4314	gggg	1515	Uchiha Escanor	66	---	480
279974	24	51	2	4429	01	1592	DONUTO	0		16
279990	40	51	2	70636	Tartarus42087`s	2601	Tartarus42087	0		26
279996	46	51	3	71028	Apostle Dimce`s village	3276	Apostle Dimce	0		52
280654	-97	50	1	71128	Caledon	1545	Mulespawn	121	VC	121
280701	-50	50	1	71170	Leamdon	2555	Milan	178	F&B	58
280702	-49	50	2	71125	Phrimps`s village	3434	Phrimps	0		11
280706	-45	50	1	70777	sardar`s village	2727	sardar	0		8
280709	-42	50	1	70487	Mancuso 00	2546	mancuso	0		118
280717	-34	50	2	11754	Come Get Me	2048	Savagge	0		167
280722	-29	50	1	4700	FAT	1831	Tashke	0		26
280729	-22	50	1	4360	Pas content	1543	grognon	12	Outlaws	420
280741	-10	50	1	2473	marcos.ms1960`s village	1305	marcos.ms1960	0		12
280747	-4	50	3	2346	España	1241	ArenaxD99	0		12
280749	-2	50	1	2338	md_ai_mn`s village	1239	md_ai_mn	0		13
280756	5	50	1	1457	01 Steel Temple	836	Beedrill	4	Pokédex	316
280758	7	50	1	1442	Ka Mil 9	820	Ka Mil	0		358
280760	9	50	3	1573	sicosis`s village	888	sicosis	0		13
280761	10	50	1	71151	[02]_Tharbad	18	Arvedui	5	#Friends	127
280779	28	50	3	4630	1	1768	gavroche	0		198
280780	29	50	1	70150	Rome	854	kubias	5	#Friends	469
280782	31	50	1	71110	Ariminum	854	kubias	5	#Friends	120
280789	38	50	3	70076	KOOOK	2388	KOOOK	0		330
280792	41	50	2	70627	DJ (1)	2598	DJ HERO	0		68
280799	48	50	3	71012	6700	3233	Arme	181	AFA	109
280828	77	50	1	70387	imperium Romanum	388	nanic98	24	•••	351
281509	-43	49	1	70516	AEON	2555	Milan	178	F&B	241
281514	-38	49	3	69991	Christopher Nolan	2253	goonieespa	12	Outlaws	326
281524	-28	49	3	4466	The Keep	1656	Bolvi	12	Outlaws	480
281533	-19	49	1	70499	Only god	1568	War	24	•••	160
281536	-16	49	2	70337	MOHOLY 01	1037	moholy	12	Outlaws	139
281547	-5	49	1	2133	Hell-1	1145	Totozz	24	•••	474
281549	-3	49	1	2114	Solger`s village	1133	Solger	0		14
281550	-2	49	1	70196	[01]_Annúminas	18	Arvedui	5	#Friends	340
281553	1	49	5	1390	Natars 1|49	1	Natars	0		144
281558	6	49	1	70479	Ka Mil1	820	Ka Mil	0		110
281567	15	49	1	1949	I´m lost	1029	Dory	66	---	318
281570	18	49	2	2069	ReginaBlack`s village	1105	ReginaBlack	0		15
281582	30	49	1	4621	Palata	1753	Urba	0		27
281596	44	49	3	70731	Abdulrahmn`s village	2665	Abdulrahmn	0		8
281619	67	49	2	70500	00 - ★	558	Raine	5	#Friends	154
282269	-84	48	2	70269	Bubby	1024	ReddNeckerson	12	Outlaws	224
282301	-52	48	1	71198	madian77`s village	3585	madian77	0		8
282303	-50	48	1	70950	Txacabum`s village	3071	Txacabum	0		14
282307	-46	48	3	70570	weasko	2579	weasko	30	GG	99
282314	-39	48	1	69999	khaoula`s village	2273	khaoula	0		12
