ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop
295107	-62	32	2	71132	fihex`s village	3444	fihex	0		8
295112	-57	32	3	70195	Kinbotan	1155	Neofinetia	12	Outlaws	345
295115	-54	32	3	70057	BARANWAL EMPIRE 1	2311	SHASHANKSHEKHAR	30	GG	382
295121	-48	32	1	4706	CORONALAND	1837	Silvia Cagnetta	0		26
295130	-39	32	3	2308	Hades	1217	hadesgates	12	Outlaws	469
295135	-34	32	2	1929	Hickville	1024	ReddNeckerson	12	Outlaws	528
295146	-23	32	5	772	Natars -23|32	1	Natars	0		84
295148	-21	32	3	678	Siauliai	460	SunFizz	12	Outlaws	515
295150	-19	32	1	676	mooktown 1	462	mookie	159	WHEV	328
295163	-6	32	2	298	00	202	The Lone Wolf	12	Outlaws	394
295175	6	32	1	70304	im too old	208	abrams	0		161
295181	12	32	3	97	WOODLAND REALM	98	Jimmii	7	soP	445
295192	23	32	1	241	chmel	170	chmel	0		85
295204	35	32	1	968	A01	621	Magnetic	24	•••	534
295210	41	32	5	2072	Natars 41|32	1	Natars	0		67
295212	43	32	1	4104	Alba-longa	1331	Eruano	151	TTT	287
295219	50	32	3	4814	licheng923`s village	1972	licheng923	0		12
295221	52	32	1	46031	00	2163	LoS GoDoS	0		43
295231	62	32	2	71120	kenescho`s village	3418	kenescho	0		12
295248	79	32	2	70348	01|Tiger	784	Jaguar	24	•••	296
295250	81	32	2	71206	02|Su44	784	Jaguar	24	•••	117
295857	-113	31	1	70549	R´lyeh	447	NaginataSquid	0		135
295907	-63	31	1	71131	THE GOOSE	3443	THE GOOSE	0		133
295934	-36	31	3	2040	Ottawa	1082	sughra	0		249
295938	-32	31	3	1614	BANGOR	909	SETAGANDA	0		37
295942	-28	31	5	1199	Natars -28|31	1	Natars	0		72
295950	-20	31	2	611	oyoyoy	417	oyoyoy	0		17
295953	-17	31	2	496	Kutina	352	ubermaniac	0		70
295956	-14	31	3	346	collyhurst village	270	elvis	0		18
295961	-9	31	1	139	1	137	Baton	0		23
295969	-1	31	2	134	1.MySoul	128	Lola	0		129
295973	3	31	3	44	Sødmælk	34	Slowpoke	4	Pokédex	383
295983	13	31	1	105	Pikacu	100	Pokemon23	0		77
295986	16	31	1	119	Kraken`s village	108	Kraken	0		12
295992	22	31	1	217	01) Genesis	154	JHVH	5	#Friends	546
295995	25	31	1	303	MyDestiny`s village,	249	MyDestiny	5	#Friends	623
296001	31	31	1	715	Besing	486	besing	5	#Friends	500
296016	46	31	3	4187	AVCI`s village	1421	AVCI	0		12
296018	48	31	5	4636	Natars 48|31	1	Natars	0		27
296028	58	31	1	70732	qartal2`s village	2666	qartal2	0		10
296031	61	31	3	70298	Batalion 00	383	abramms	5	#Friends	149
296065	95	31	1	70307	New village	1515	Uchiha Escanor	66	---	337
296707	-64	30	3	71222	ANSM`s village	3617	ANSM	0		8
296709	-62	30	1	70987	poopypants`s village	3154	poopypants	0		10
296710	-61	30	2	71249	hawk	2461	eagle1	0		8
296715	-56	30	3	70227	As 1	2466	qwert	0		282
296718	-53	30	3	47591	00 WashTub	2169	WashTub	0		276
296728	-43	30	2	4128	Angels Camp	1358	Qunenu	0		25
296734	-37	30	1	2038	UiU	1080	YangManchun	0		48
296750	-21	30	3	637	Nana	441	Nana	159	WHEV	509
296752	-19	30	1	578	Myplessure	399	Myplessure	14	home	15
296773	2	30	1	21	01	15	Mewtwo	4	Pokédex	605
296778	7	30	2	35	0.0 Growlithe Senior	32	Arcanine	4	Pokédex	581
296781	10	30	1	49	.	9	lofas	5	#Friends	434
296792	21	30	1	150	honeybadger	140	honeybadger	5	#Friends	506
296795	24	30	5	211	Natars 24|30	1	Natars	0		162
296807	36	30	2	1082	DF1	688	G_paspapy	0		69
296810	39	30	3	1387	Pride	796	Fronky	0		97
296822	51	30	1	4819	First	1975	Sakambucap	0		103
296831	60	30	3	70802	zamolxis`s village	2780	zamolxis	0		8
297506	-66	29	3	71312	Malibu Village	3810	Nate89uk	0		117
297519	-53	29	3	71302	01 CastleWash	2169	WashTub	0		35
297521	-51	29	1	4794	Oldie but goodie	1930	SayWhat?	0		111
297528	-44	29	1	4164	(2)	1413	yahuuda	0		31
297533	-39	29	3	2116	Neverland village	1135	I_WANT_CUPQUAKE	59	Ka Mil	293
297552	-20	29	2	483	001	344	Darth Vader	83	DS	168
297557	-15	29	1	188	001	169	Tizin	0		18
297564	-8	29	2	53	Shirohige	73	Shirohige	0		20
297583	11	29	1	36	[00]_Fornost	18	Arvedui	5	#Friends	467
297591	19	29	1	70363	..	9	lofas	5	#Friends	190
297594	22	29	3	127	01 057	122	Primeape	4	Pokédex	475
297597	25	29	1	216	00	127	Jindracz	5	#Friends	509
297602	30	29	3	70385	01	334	Marbert	24	•••	121
297603	31	29	3	460	00	334	Marbert	24	•••	353
297609	37	29	3	70415	01 Impel Down	822	Porgast	24	•••	162
297634	62	29	1	70883	1. First	2939	Brut1K	0		201
297636	64	29	2	71162	konratas	3486	konratas	0		34
297694	122	29	1	70111	02 | Night Shade	7	Gengar	4	Pokédex	380
298312	-61	28	3	70785	taikyokku`s village	2743	taikyokku	0		8
298316	-57	28	2	70212	great	2461	eagle1	0		170
298321	-52	28	1	4797	00. Stoot	1932	stootkracht	0		407
298327	-46	28	3	4297	01	1492	RonSwanson	0		75
298332	-41	28	1	2306	sparta 67`s village	1212	sparta 67	0		246
298335	-38	28	2	1926	S1	1022	Sylar	12	Outlaws	368
298337	-36	28	1	1694	Trash Can	954	THE FLY	0		67
298339	-34	28	2	1482	01	843	Maksimaz	0		13
298344	-29	28	2	860	millie	570	MBB	0		258
298351	-22	28	3	532	Arontopia	376	Aronman78	0		390
298362	-11	28	1	59	Favorites	26	Underdogs	0		100
298373	0	28	3	70414	Mcéčko	286	G&B	5	#Friends	226
298402	29	28	1	291	xxx	145	xxx	146	x	240
298406	33	28	1	595	Ravenna	388	nanic98	24	•••	428
298411	38	28	1	1085	Fra	683	Frata	42	UNI	211
298414	41	28	1	1568	w e	881	whatever1234	0		106
298416	43	28	1	1924	.	1016	uid1016	0		100
298439	66	28	1	71351	Apricot Alina	3632	Apricot Alina	0		70
299107	-67	27	3	71310	TT Spam?	3809	testeando123	0		14
299115	-59	27	3	70485	Nadou`s village	2545	Nadou	0		12
299132	-42	27	3	2246	01 - Ilcae	1171	Xyris	0		22
299144	-30	27	5	854	Natars -30|27	1	Natars	0		195
299146	-28	27	5	830	Natars -28|27	1	Natars	0		120
299155	-19	27	5	299	Natars -19|27	1	Natars	0		102
299158	-16	27	3	92	Village 01	80	Grand Papa	12	Outlaws	434
299192	18	27	3	56	1.0	42	Tauros	4	Pokédex	464
299196	22	27	2	117	Komal01	28	Komal	7	soP	346
299214	40	27	1	1146	02	700	Mr. Halaku	24	•••	366
299221	47	27	1	2388	Komentegin`s village	1273	Komentegin	0		14
299232	58	27	3	70136	[00 sharp	2445	sharp	0		271
299244	70	27	3	70382	01 A Beautiful Lie	2289	Immortal	24	•••	242
299272	98	27	1	70166	New village	1029	Dory	66	---	51
299907	-68	26	1	71414	Checkkm`s village	3980	Checkkm	0		8
299911	-64	26	1	70971	Pratham	3118	TimeBombSpcl	0		32
299913	-62	26	2	70766	01.Quebec	2712	QuebecBoyz	0		16
299924	-51	26	3	4496	01 | Boii	1685	Dardail	12	Outlaws	458
299932	-43	26	1	2159	Rain4ever	1162	Rain4ever	0		135
299943	-32	26	3	1078	GOOGLE HQ	682	IAMGOOGLE	0		228
299948	-27	26	2	655	Tresspasser`s village	450	Tresspasser	0		11
299955	-20	26	1	296	First It Giveth	253	QOTSA	12	Outlaws	453
299994	19	26	2	46	01 GoO	48	Gyarados	4	Pokédex	392
300000	25	26	1	122	Dark Village	43	Morsan	5	#Friends	412
300003	28	26	3	210	01 HARDEN	196	Kakuna	4	Pokédex	529
300005	30	26	2	365	00 La Casa del Juan	285	El Vaquilla	0		85
300009	34	26	1	669	01 Maybe	458	FatUps	24	•••	468
300017	42	26	1	70548	01	700	Mr. Halaku	24	•••	84
300029	54	26	1	22661	0	2074	DRON	44	ALL 4 1	457
300031	56	26	3	70010	Voyager	2294	Tercza	0		327
300034	59	26	3	70291	Persian	2480	Persianghost	0		145
300037	62	26	3	70800	caroberg`s village	2775	caroberg	0		8
300719	-57	25	3	69984	MEMOS	2237	MEMOS	139	PizzaHut	339
300732	-44	25	1	2356	Peca01`s village	1248	Peca01	0		11
300740	-36	25	2	1425	Michelen`s village	809	Michelen	0		15
300751	-25	25	1	521	Acacia	368	Zelkova	0		170
300754	-22	25	1	314	01	262	NightMage	12	Outlaws	385
300757	-19	25	3	98	Carrot`s village	104	Carrot	0		13
300792	16	25	1	26	99 - Eevee	29	Eevee	4	Pokédex	524
300803	27	25	1	194	Makový koláč	79	Kolacnik	5	#Friends	336
300812	36	25	2	723	① Gondor	480	Aragorn	24	•••	527
300823	47	25	2	2103	Snorlax	1125	Moltres	4	Pokédex	537
300825	49	25	3	4267	Tiger`s village	1466	Tiger	0		18
300828	52	25	2	4664	|00| Infinite	1809	Unbe	0		15
300836	60	25	3	70629	Урал	2600	artemka	0		114
300840	64	25	3	71023	Jon37new`s village	3260	Jon37new	0		8
300844	68	25	1	71354	ivanixx`s village	3860	ivanixx	0		13
300895	119	25	1	70833	03 | Dream Eater	7	Gengar	4	Pokédex	220
301508	-69	24	2	71337	bigshayan`s village	3839	bigshayan	0		10
301510	-67	24	3	71197	kagop4224`s village	3583	kagop4224	0		8
301518	-59	24	3	70782	MEMOS 1	2237	MEMOS	139	PizzaHut	71
301527	-50	24	3	4375	Degree	1561	Degree	0		68
301540	-37	24	1	1551	Margaynator`s village	877	Margaynator	0		12
301542	-35	24	5	1216	Natars -35|24	1	Natars	0		73
301544	-33	24	1	1069	Tiziano`s village	675	Tiziano	0		15
301545	-32	24	2	70601	Grettel	803	Hanz	12	Outlaws	449
301554	-23	24	1	292	001	254	nikopol	12	Outlaws	493
301559	-18	24	3	47	Shame`s village	70	Shame	0		13
301596	19	24	3	34	99	11	Nidorina	4	Pokédex	504
301600	23	24	2	57	01| Cukrík	8	NaRa	5	#Friends	533
301607	30	24	1	209	Pikachu`s	185	Pikachu	4	Pokédex	444
301620	43	24	1	1384	Jin	795	TeKKeN	24	•••	556
301623	46	24	2	2062	Farm4U	1099	EasyFarm	0		38
301632	55	24	3	21230	SwirlyNI`s village	2069	SwirlyNI	0		15
301634	57	24	1	70005	1	2281	bektasimov	0		54
301636	59	24	3	70231	01 Kris Safari	2467	Kris	0		150
302316	-62	23	2	70725	Atropatene	2657	skiller	0		199
302319	-59	23	2	70061	Little Caesars	2376	popdone	139	PizzaHut	183
302323	-55	23	3	70473	02	2055	zeke234	178	F&B	187
302329	-49	23	3	4305	Erebor	1503	MicroMars	0		479
302337	-41	23	3	1960	A1	1033	SINGLE MALT	155	BELGIE	417
302342	-36	23	1	1386	Main	794	Mohammad_ash	0		163
302381	3	23	3	70954	01 Knajpa	52	Bratri v Lihu	5	#Friends	377
302404	26	23	3	114	Atlantis	72	Lady Grey	5	#Friends	406
302410	32	23	3	238	00	211	Kinfeg	24	•••	517
302418	40	23	1	961	Andy Cola	623	Andy Cola	0		20
302428	50	23	5	4382	Natars 50|23	1	Natars	0		97
302430	52	23	1	4629	Haunter`s Event	1767	Haunter	4	Pokédex	493
302442	64	23	2	70904	kOsha`s village	2972	kOsha	0		8
302445	67	23	3	71215	Mori`s village	3604	Mori	0		8
303111	-68	22	1	71139	trongbeo95`s village	3451	trongbeo95	0		9
303115	-64	22	1	70451	01. Stoot	1932	stootkracht	0		198
303118	-61	22	1	70561	Everest Town	2575	TheNight	0		54
303121	-58	22	1	69998	0	2271	ironx	0		315
303131	-48	22	5	4191	Natars -48|22	1	Natars	0		77
303134	-45	22	3	2300	WROKA BORN VILLAGE -	1213	Wroka	12	Outlaws	646
303137	-42	22	1	1920	Viper	1005	m23taheri	30	GG	463
303138	-41	22	3	70655	A2	1033	SINGLE MALT	155	BELGIE	176
303147	-32	22	3	780	Baunty`s village	539	Baunty	0		14
303160	-19	22	2	70370	Juanfer1	380	Juanfer	12	Outlaws	265
303174	-5	22	2	70862	Baywatch	35	Sauriell	5	#Friends	206
303203	24	22	3	69	Banana palm	51	Bananas	0		39
303215	36	22	2	526	Arci	367	S&A.	5	#Friends	438
303223	44	22	2	1375	99|Ghost	784	Jaguar	24	•••	551
303242	63	22	3	70788	cookie_7`s village	2754	cookie_7	0		8
303248	69	22	1	71266	TahMasb	3701	hushang	188	Fury	90
303914	-66	21	3	70915	sabab`s village	2997	sabab	0		12
303947	-33	21	3	783	ClapOnville	543	ClapOn	12	Outlaws	355
303950	-30	21	1	646	Innsmouth	447	NaginataSquid	0		271
303952	-28	21	3	505	GITANES	338	Dogs of War	0		345
304013	33	21	1	280	Skunkov	248	Sniex_01	5	#Friends	502
304015	35	21	1	411	Alpha	319	Darklordoo7	0		82
304020	40	21	3	71384	02	211	Kinfeg	24	•••	88
304023	43	21	1	70224	01 Dílna nářků	1058	Morzan_pesa	5	#Friends	377
304030	50	21	3	2480	Engin	1311	Slkm	178	F&B	270
304032	52	21	5	4439	Natars 52|21	1	Natars	0		179
304035	55	21	1	4782	01-M1	1918	jbwmddwu2207	178	F&B	333
304039	59	21	5	70058	Natars 59|21	1	Natars	0		222
304041	61	21	3	70557	Sia	2571	Omanyte	4	Pokédex	327
304045	65	21	1	70847	Mariupol	2876	Sigizmund	0		11
304047	67	21	1	71160	Olympus	3481	Juno	178	F&B	135
304068	88	21	5	70219	Natars 88|21	1	Natars	0		294
304714	-67	20	3	71127	Arietão	3437	ArietesNaTuaMae	0		65
304725	-56	20	5	4791	Natars -56|20	1	Natars	0		16
304728	-53	20	2	4594	Kiuni abad	1344	kekesag	76	segs	78
304730	-51	20	1	4363	Bastion	1545	Mulespawn	121	VC	465
304745	-36	20	1	1025	FW	653	kasrarayat	0		18
304753	-28	20	1	70087	00.C	230	blaine	12	Outlaws	413
304755	-26	20	1	71003	01.R	230	blaine	12	Outlaws	168
304759	-22	20	3	55	nono	57	nono	2	.	235
304822	41	20	3	70130	01	211	Kinfeg	24	•••	295
304824	43	20	1	71114	02 Zvedák	1058	Morzan_pesa	5	#Friends	163
304835	54	20	5	4735	Natars 54|20	1	Natars	0		153
304850	69	20	3	71350	Estoria	3854	Rumata	0		78
305513	-69	19	3	71331	WB	3827	watchboy5000	0		28
305520	-62	19	2	70558	Elbing	2438	Cilliann	0		221
305523	-59	19	1	69988	01 Boogeyyy	2250	Boogeyman	12	Outlaws	428
305525	-57	19	3	13325	01	2055	zeke234	178	F&B	308
305542	-40	19	3	1498	(2)	850	yahi	25	#57	117
305549	-33	19	3	691	U Lesa	463	divobijka	0		83
305551	-31	19	2	547	Juanfer	380	Juanfer	12	Outlaws	432
305553	-29	19	1	413	02.R	230	blaine	12	Outlaws	518
305555	-27	19	1	305	01 Maxus	261	maxus	25	#57	415
305605	23	19	3	32	ZC1	23	CeCZeK	5	#Friends	405
305610	28	19	1	113	Frajírek u dírek	64	kotilion	0		230
305612	30	19	1	141	01	37	Imperians	0		428
305619	37	19	2	550	-ToyBoy-`s village	393	-ToyBoy-	0		13
305627	45	19	1	1383	01	793	haloo	24	•••	450
305629	47	19	1	1783	00 ASGARD	950	THE THOR	24	•••	531
305633	51	19	3	2418	Batalion 01	383	abramms	5	#Friends	377
305647	65	19	3	70899	Travi1	2640	Travi1	178	F&B	194
306304	-79	18	1	70968	02 kamenolom	1400	bolta	12	Outlaws	270
306305	-78	18	1	70350	01 pekara	1400	bolta	12	Outlaws	376
306306	-77	18	3	70640	Guimarães	779	ammartins	30	GG	183
306313	-70	18	3	71276	Andis61`s village	3740	Andis61	0		8
306315	-68	18	3	71022	PaRaDoX`s village	3258	PaRaDoX	0		16
306320	-63	18	3	70724	faroyew197`s village	2655	faroyew197	0		8
306329	-54	18	2	4612	01	1739	Thermon	0		354
306350	-33	18	1	70521	Bubbaville	489	Rockhouse	0		315
306402	19	18	2	71018	02| Deku	8	NaRa	5	#Friends	356
306414	31	18	1	124	HDP	74	Kato	5	#Friends	457
306435	52	18	2	4298	Shaco`s village	1493	Shaco	0		11
306439	56	18	5	4744	Natars 56|18	1	Natars	0		144
306443	60	18	1	70035	U Sapíků	2343	Jirka Babica	66	---	90
307118	-66	17	1	70865	Trap House	2903	AlamoTrapHouse	0		19
307125	-59	17	3	27649	CioacaMareTown	2094	66RoGeRRoGeR66	0		22
307132	-52	17	3	4374	doltik`s village	1559	doltik	0		14
307138	-46	17	1	2155	Av1nash	1157	Av1nash	0		73
307140	-44	17	2	1958	ReDBlue`s village	1031	ReDBlue	0		12
307145	-39	17	3	1385	Drmax	786	Drmax2	0		259
307147	-37	17	2	1066	skunja	674	skunja	0		54
307156	-28	17	2	266	Magma	192	Magma	0		217
307158	-26	17	3	80	Sneg`s village	90	Sneg	0		13
307210	26	17	2	40	01 Beginning	45	Squirtle	4	Pokédex	537
307217	33	17	2	193	Burg	56	willy	5	#Friends	417
307226	42	17	5	765	Natars 42|17	1	Natars	0		29
307233	49	17	1	1996	Apple	1054	iTzDRDragon	0		13
307235	51	17	1	2357	00	1249	Pecik01	5	#Friends	360
307245	61	17	1	70052	A	2360	Andron	0		117
307249	65	17	1	70810	Kachneki`s village	2788	Kachneki	0		15
307880	-105	16	1	71272	0.Black	2541	Phalanx	34	MIT	18
307917	-68	16	1	71129	Al-ajjoz	3440	Al-ajjoz	0		21
307921	-64	16	3	70715	cyfan964`s village	2643	cyfan964	0		11
307925	-60	16	3	69985	sibiu	2241	ultras1986	0		46
307937	-48	16	1	2370	001	1259	Donatello	84	HA	541
307941	-44	16	3	70508	Banana	719	saum	12	Outlaws	167
307943	-42	16	2	1590	Safrax`s village	891	Safrax	0		15
307947	-38	16	1	1004	+27	646	SirFartAlot	30	GG	409
307949	-36	16	2	71134	Hansje	803	Hanz	12	Outlaws	199
308010	25	16	2	27	A	22	Snorlax	4	Pokédex	628
308017	32	16	2	136	Dise`s villag	130	Dise	0		38
308021	36	16	3	252	01 Dolní Lhota	24	dextr13	5	#Friends	458
308029	44	16	3	1016	El Profesor	655	bindas	5	#Friends	534
308041	56	16	1	4712	deri drmaj`s village	1847	deri drmaj	0		10
308049	64	16	1	70701	Hades	2630	TheDevil	163	LoH	195
308051	66	16	1	70835	Eileayar`s village	2851	Eileayar	0		9
308053	68	16	1	71158	01	3480	Scapa Flows	188	Fury	146
308720	-66	15	2	70889	dzsoki1980`s village	2945	dzsoki1980	0		8
308723	-63	15	3	70519	rami	2556	rami	0		91
308725	-61	15	3	70056	N	2369	Nahson	30	GG	407
308732	-54	15	2	4458	99	1648	jurasek77	178	F&B	308
308737	-49	15	3	2422	tehran	1300	rasolmusavi	0		19
308741	-45	15	5	1925	Natars -45|15	1	Natars	0		72
308747	-39	15	3	1196	Apple	719	saum	12	Outlaws	293
308751	-35	15	1	722	Rockhouse 1	489	Rockhouse	0		528
308754	-32	15	2	70099	Big Hanz	803	Hanz	12	Outlaws	482
308817	31	15	2	104	01	106	Needle	0		200
308844	58	15	1	6456	GREEN ZONE	2025	Arash-sinless	0		92
308849	63	15	1	70577	Haema	2584	Haema	0		259
308851	65	15	3	70792	Tysma`s village	2761	Tysma	0		10
308856	70	15	2	71341	Reza`s village	3844	Reza	0		21
309487	-100	14	2	71308	Marienburg	2438	Cilliann	0		47
309512	-75	14	2	70146	S2	1022	Sylar	12	Outlaws	73
309518	-69	14	1	71135	Potato	3446	colintheafro	0		111
309522	-65	14	3	70271	Persephone	1217	hadesgates	12	Outlaws	215
309536	-51	14	2	4222	srbislavci	1443	koraodbanane	0		174
309551	-36	14	3	782	fischera002	544	fischera002	0		221
309554	-33	14	2	560	avrst	402	avrst	0		14
309556	-31	14	2	379	Fortis	293	nyoman	12	Outlaws	639
309558	-29	14	1	156	01	150	Karton	0		18
309560	-27	14	3	33	GwinnBleidd 00	4	GwinnBleidd	12	Outlaws	516
309613	26	14	1	20	1) Home	3	FmW	24	•••	404
309614	27	14	1	70439	2) Supply	3	FmW	24	•••	269
309616	29	14	2	48	01 Scratch	68	Paras	4	Pokédex	461
309632	45	14	2	1084	02F	639	GloryOfPotato	24	•••	326
309639	52	14	3	2487	Arrotino`s	1317	Arrotino	93	Asociale	80
309647	60	14	3	70007	00 The Start	2289	Immortal	24	•••	338
309649	62	14	3	70253	asman`s village	2458	asman	0		15
309653	66	14	3	70796	dijode6395`s village	2768	dijode6395	0		8
309658	71	14	3	71343	PanWiesiek`s village	3847	PanWiesiek	0		10
310317	-71	13	3	71318	TheKGBguy`s village	3814	TheKGBguy	0		8
310320	-68	13	1	70980	SATANIC	3166	manta	0		170
310324	-64	13	1	70503	timotej2006`s village	2526	timotej2006	0		16
310326	-62	13	1	70047	Polanie	2355	Gniewko	0		12
310336	-52	13	1	4279	Arraiolos	1470	tokarrir	0		46
310346	-42	13	2	1420	Little Hanz	803	Hanz	12	Outlaws	626
310356	-32	13	3	508	Mango	354	badvibes	0		147
310388	0	13	1	70206	Ned	276	Nedy	5	#Friends	280
310416	28	13	2	43	00 Pound	33	Kangaskhan	4	Pokédex	491
310430	42	13	2	734	Kovpeti`s village	498	Kovpeti	0		11
310432	44	13	2	889	01 Angmar	589	WitchKing	24	•••	327
310438	50	13	3	2005	New Player	1062	New Player	0		194
310449	61	13	1	69968	Ovs	2216	Ovsyanka	0		196
310455	67	13	1	70819	Ms0	2825	MaySam	0		142
310457	69	13	2	71157	bnike	3478	bnike	0		111
311125	-64	12	3	70618	L	2369	Nahson	30	GG	214
311128	-61	12	3	69995	Bilyacha	2266	Ajidil	0		25
311140	-49	12	1	2314	Syrah	1221	Ary	12	Outlaws	488
311187	-2	12	5	14	WW Village	1	Natars	0		238
311216	27	12	1	22	01 | Lick	7	Gengar	4	Pokédex	432
311219	30	12	2	50	Lost Heaven	16	paulie	5	#Friends	369
311227	38	12	2	302	01 Matty!	252	Matty	5	#Friends	626
311235	46	12	3	70260	Tokyo	655	bindas	5	#Friends	316
311242	53	12	1	2315	01 Phobia	1222	Kreator	89	Metal	544
311243	54	12	3	70642	Al - Baqarah	1541	Cancan	24	•••	124
311245	56	12	3	71145	Heroin	82	Síla Megazorbu	5	#Friends	102
311247	58	12	3	4827	Bi2	1984	Bi2	0		306
311920	-70	11	3	71203	g2ezy`s village	3590	g2ezy	0		19
311928	-62	11	2	70025	A Bad Place To Be	2325	ErfyDaNub	0		88
311933	-57	11	1	4701	GibiLand	1832	gibiuk	0		118
311946	-44	11	2	1558	Tanque 1	879	besouro1977	12	Outlaws	549
311952	-38	11	1	832	00 DARK	559	darky	12	Outlaws	543
311957	-33	11	1	509	henry	296	rvi	44	ALL 4 1	480
311961	-29	11	2	128	zapata`s village	126	zapata	0		27
312014	24	11	2	70943	01 Evžen Houžvička	19	Tangled	5	#Friends	238
312021	31	11	1	65	00 anger	55	Vulpix	4	Pokédex	496
312032	42	11	1	662	01 Westmarch	455	Hear No Evil	0		515
312041	51	11	1	2001	03 Morzanella	1058	Morzan_pesa	5	#Friends	266
312044	54	11	3	4358	Al - Fatihah	1541	Cancan	24	•••	331
312049	59	11	5	5874	Natars 59|11	1	Natars	0		31
312055	65	11	3	70392	New village	1311	Slkm	178	F&B	157
312058	68	11	3	71006	Fronous4`s village	3207	Fronous4	0		8
312720	-71	10	3	71257	Toobyk`s village	3692	Toobyk	0		10
312736	-55	10	3	4452	mortymo`s village	1640	mortymo	0		15
312742	-49	10	3	2351	Mamba`s village	1242	Mamba	0		15
312749	-42	10	5	1389	Natars -42|10	1	Natars	0		22
312768	-23	10	3	70608	Tasty	297	TastyBurger	30	GG	165
312804	13	10	3	70162	CA2	23	CeCZeK	5	#Friends	312
312812	21	10	2	70037	00 Pascal	19	Tangled	5	#Friends	471
312819	28	10	3	31	99 Mufasa	10	McGyver	43	Vikings	345
312825	34	10	2	120	001	59	Darkness	5	#Friends	557
312827	36	10	1	203	00	183	Wxz	21	MONIKA	374
312832	41	10	1	537	1	372	Sparrow	27	sms	117
312833	42	10	1	70252	01 I AM THE THOR	950	THE THOR	24	•••	184
312835	44	10	1	777	GökBörü	537	Börü	0		31
312847	56	10	3	70101	Kokain	82	Síla Megazorbu	5	#Friends	290
312853	62	10	2	70066	01. Kokelol friends?	2379	The CheeseEater	0		51
312857	66	10	1	70791	00 Penny	2759	petertos	0		114
313482	-110	9	2	70492	01	202	The Lone Wolf	12	Outlaws	168
313523	-69	9	2	71082	EXON1	3345	EXON	0		15
313527	-65	9	3	70713	lorens`s village	2641	lorens	0		8
313531	-61	9	1	69978	(555)	2228	yahuud	0		226
313534	-58	9	3	4746	nimakiller1`s village	1883	nimakiller1	0		11
313538	-54	9	2	4321	The Gringo`s village	1520	The Gringo	0		25
313541	-51	9	3	4134	Korriban	1368	SieannaRiley	44	ALL 4 1	390
313544	-48	9	3	2142	Enso	1155	Neofinetia	12	Outlaws	378
313547	-45	9	1	1760	Alpha	968	dtm	0		433
313553	-39	9	3	912	Can Cony	598	mikebike	12	Outlaws	380
313557	-35	9	5	563	Natars -35|9	1	Natars	0		70
313630	38	9	1	281	1	241	Majak	5	#Friends	404
313645	53	9	2	70176	01S	639	GloryOfPotato	24	•••	339
313646	54	9	2	71267	03F	639	GloryOfPotato	24	•••	84
313655	63	9	3	70863	Jimbocity 2	2413	jimbo666	0		81
313659	67	9	3	70903	bene`s village	2971	bene	0		9
313663	71	9	3	71347	Ransom_XCIV`s village	3848	Ransom_XCIV	0		10
314309	-84	8	1	70573	02 Baba jaga	2250	Boogeyman	12	Outlaws	142
314323	-70	8	2	71133	kingblack`s village	3445	kingblack	0		10
314329	-64	8	1	70236	Egypt	2469	AMR	139	PizzaHut	369
314346	-47	8	3	2021	Atic`s X	1075	Atic	130	_ A _	504
314360	-33	8	1	319	Mega	250	MegaMikeOpal	0		319
314367	-26	8	1	70270	Vali	296	rvi	44	ALL 4 1	310
314422	29	8	1	30	000 Jumba	20	RebelBlades	0		140
314424	31	8	2	52	jerk it out	35	Sauriell	5	#Friends	502
314428	35	8	2	132	Meme	118	Meme	5	#Friends	389
314433	40	8	2	407	Haru	318	Shylixia	0		15
314449	56	8	1	4611	00.	1743	Pipod	24	•••	395
314451	58	8	1	4783	Cheng0v0	1919	cheng0v0	0		489
314456	63	8	3	70093	Jimbocity	2413	jimbo666	0		317
315128	-66	7	1	70721	Smashboxia	2649	smashbox20	165	SMH	122
315132	-62	7	1	69993	Chaxzam 00	2264	chaxzam	123	C-19	244
315135	-59	7	3	4796	что нового	1934	kemar	0		51
315146	-48	7	1	2120	1.hiv/aids	1136	battu	30	GG	365
315150	-44	7	3	70238	Atic`s W	1075	Atic	130	_ A _	258
315154	-40	7	2	1056	Jerico 1	666	JERICO	0		128
315159	-35	7	3	554	Damned	403	Ehcsahinc	81	DV8	342
315160	-34	7	3	71137	Inferno	403	Ehcsahinc	81	DV8	51
315163	-31	7	3	161	ZZ Tops 01	144	ZZ Top	12	Outlaws	434
315193	-1	7	2	70077	Unlucky	35	Sauriell	5	#Friends	533
315205	11	7	2	70069	00| All Might	8	NaRa	5	#Friends	419
315228	34	7	1	70202	crazynasty	140	honeybadger	5	#Friends	335
315235	41	7	1	535	DDDD	373	Debilek	0		105
315254	60	7	1	71326	Fra2	683	Frata	42	UNI	10
315261	67	7	1	70794	giorgio`s village	2734	giorgio	0		12
315264	70	7	1	71118	decl`s village	3416	decl	0		10
315272	78	7	1	70416	02	1696	FaTeB	24	•••	169
315305	111	7	1	71273	02 Boj pri Jelšave	853	Mor ho !	5	#Friends	96
315306	112	7	1	70359	01 Detvan	853	Mor ho !	5	#Friends	354
315934	-61	6	1	45690	Wuhan	2161	Kaaskop	123	C-19	280
315939	-56	6	5	4465	Natars -56|6	1	Natars	0		369
