ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	Pop_d-2	difference2	distance	links
312742	-49	10	3	1613	Gaulic`s village	1150	Gaulic	0		13	13	0	13	0	21.1	https://ts81.travian.com/karte.php?x=-49&y=10
323152	-52	-3	3	2106	Nopo`s village	1436	Nopo	0		8	8	0	8	0	21.1	https://ts81.travian.com/karte.php?x=-52&y=-3
309541	-46	14	1	1492	Gokku`s village	1009	Gokku	0		17	17	0	17	0	21.2	https://ts81.travian.com/karte.php?x=-46&y=14
315944	-51	6	3	1709	Gundersen`s village	1224	Gundersen	0		28	28	0	28	0	21.2	https://ts81.travian.com/karte.php?x=-51&y=6
318346	-52	3	1	2075	Moni	1411	Pepe Argento	0		29	29	0	29	0	21.4	https://ts81.travian.com/karte.php?x=-52&y=3
333570	-47	-16	2	1764	.	1257	PlayForFun	0		91	91	0	90	1	21.9	https://ts81.travian.com/karte.php?x=-47&y=-16
335174	-45	-18	2	1491	takht jamshid	995	hoseinghoorchi	0		39	39	0	39	0	22.0	https://ts81.travian.com/karte.php?x=-45&y=-18
303952	-28	21	1	398	Qwor`s village	252	Qwor	0		17	17	0	17	0	22.2	https://ts81.travian.com/karte.php?x=-28&y=21
323952	-53	-4	1	2126	KRS1`s village	1464	KRS1	0		12	12	0	12	0	22.2	https://ts81.travian.com/karte.php?x=-53&y=-4
313541	-51	9	1	2072	yes	1405	miracles	0		14	14	0	14	0	22.4	https://ts81.travian.com/karte.php?x=-51&y=9
311940	-50	11	3	1751	Zetápolis	1249	Azeta	0		41	41	0	41	0	22.5	https://ts81.travian.com/karte.php?x=-50&y=11
332767	-49	-15	3	1949	freed3ng`s village	1361	freed3ng	0		15	15	0	15	0	22.8	https://ts81.travian.com/karte.php?x=-49&y=-15
337580	-42	-21	2	1433	hristogg`s village	955	hristogg	0		12	12	0	12	0	22.8	https://ts81.travian.com/karte.php?x=-42&y=-21
323150	-54	-3	2	2271	janlane`s village	1636	janlane	0		8	8	0	8	0	23.1	https://ts81.travian.com/karte.php?x=-54&y=-3
339996	-29	-24	3	585	PTR1`s village	370	PTR1	0		15	15	0	15	0	23.1	https://ts81.travian.com/karte.php?x=-29&y=-24
310338	-50	13	1	2004	/@/Attic	1299	Homestuck	0		121	121	0	121	0	23.6	https://ts81.travian.com/karte.php?x=-50&y=13
307937	-48	16	1	1903	srknrgn`s village	1310	srknrgn	0		13	13	0	13	0	24.0	https://ts81.travian.com/karte.php?x=-48&y=16
307137	-47	17	1	1659	Villa Kidalica	1174	rogiezz	0		177	177	0	177	0	24.1	https://ts81.travian.com/karte.php?x=-47&y=17
315140	-54	7	3	2246	Marlen00i`s village	1589	Marlen00i	0		8	8	0	8	0	24.4	https://ts81.travian.com/karte.php?x=-54&y=7
302342	-36	23	3	973	dmcsaba	406	dmcsaba77	0		11	11	0	11	0	24.5	https://ts81.travian.com/karte.php?x=-36&y=23
312738	-53	10	3	2195	mika vas r	1498	mika	0		74	74	0	65	9	24.6	https://ts81.travian.com/karte.php?x=-53&y=10
338379	-44	-22	1	1567	Icon`s village	1089	Icon	0		20	20	0	20	0	24.7	https://ts81.travian.com/karte.php?x=-44&y=-22
339985	-40	-24	2	1434	War`s village	943	War	0		11	11	0	8	3	24.7	https://ts81.travian.com/karte.php?x=-40&y=-24
302340	-38	23	2	1101	Dravenas`s village	731	Dravenas	0		8	8	0	8	0	25.0	https://ts81.travian.com/karte.php?x=-38&y=23
301548	-29	24	2	601	ajejej`s village	381	ajejej	0		16	16	0	16	0	25.1	https://ts81.travian.com/karte.php?x=-29&y=24
323148	-56	-3	2	2484	One`s village	1875	One	0		19	19	0	19	0	25.1	https://ts81.travian.com/karte.php?x=-56&y=-3
304736	-45	20	3	1516	peppermint	1034	peppermint	0		45	45	0	45	0	25.2	https://ts81.travian.com/karte.php?x=-45&y=20
302356	-22	23	3	142	xxx	139	Mind Control	0		55	55	0	55	0	25.6	https://ts81.travian.com/karte.php?x=-22&y=23
314338	-55	8	2	2419	TTs`s village	1822	TTs	0		8	8	0	8	0	25.6	https://ts81.travian.com/karte.php?x=-55&y=8
334367	-51	-17	1	2264	Artan`s village	1618	Artan	0		9	9	0	9	0	25.6	https://ts81.travian.com/karte.php?x=-51&y=-17
301540	-37	24	1	1026	01 Kafana	659	cufta	0		20	20	0	20	0	25.7	https://ts81.travian.com/karte.php?x=-37&y=24
300745	-31	25	3	716	axy`s village	403	axy	0		15	15	0	15	0	26.0	https://ts81.travian.com/karte.php?x=-31&y=25
341603	-24	-26	1	435	1	278	klingenmeister	0		25	25	0	25	0	26.0	https://ts81.travian.com/karte.php?x=-24&y=-26
310335	-53	13	2	2326	buiu`s village	1717	buiu	0		10	10	0	10	0	26.1	https://ts81.travian.com/karte.php?x=-53&y=13
305534	-48	19	1	2079	VARROCK	1421	ULTIMA	0		174	174	0	136	38	26.2	https://ts81.travian.com/karte.php?x=-48&y=19
342394	-34	-27	3	1023	Slug`s village	700	Slug	0		10	10	0	10	0	26.2	https://ts81.travian.com/karte.php?x=-34&y=-27
301536	-41	24	1	1470	punk rocker`s village	988	punk rocker	0		10	10	0	10	0	26.9	https://ts81.travian.com/karte.php?x=-41&y=24
327152	-57	-8	1	2702	Minde1582`s village	2021	Minde1582	0		12	12	0	12	0	26.9	https://ts81.travian.com/karte.php?x=-57&y=-8
329556	-56	-11	3	2581	Yeet village	1944	GopDuck	0		21	21	0	21	0	26.9	https://ts81.travian.com/karte.php?x=-56&y=-11
335969	-51	-19	2	2275	Wolfbeil`s village	1640	Wolfbeil	0		24	24	0	24	0	26.9	https://ts81.travian.com/karte.php?x=-51&y=-19
299945	-30	26	1	748	3mra`s village	508	3mra	0		12	12	0	12	0	27.0	https://ts81.travian.com/karte.php?x=-30&y=26
320743	-58	0	2	2615	kingoftravian`s village	1959	kingoftravian	0		10	10	0	10	0	27.0	https://ts81.travian.com/karte.php?x=-58&y=0
299942	-33	26	1	892	Fury`s village	600	Fury	0		58	58	0	58	0	27.1	https://ts81.travian.com/karte.php?x=-33&y=26
319141	-58	2	3	2670	Burger`s village	1998	Burger	0		65	65	0	63	2	27.2	https://ts81.travian.com/karte.php?x=-58&y=2
300754	-22	25	3	237	001	143	yoshiko	0		53	53	0	53	0	27.5	https://ts81.travian.com/karte.php?x=-22&y=25
337572	-50	-21	3	2270	Pepe666`s village	1635	Pepe666	0		35	35	0	35	0	27.6	https://ts81.travian.com/karte.php?x=-50&y=-21
307932	-53	16	3	2343	baayzoren`s village	1749	baayzoren	0		13	13	0	13	0	27.8	https://ts81.travian.com/karte.php?x=-53&y=16
339176	-48	-23	2	2144	0.0	1477	boogeyman	0		114	114	0	114	0	27.8	https://ts81.travian.com/karte.php?x=-48&y=-23
329607	-5	-11	5	12	WW Village	1	Natars	0		238	238	0	238	0	27.9	https://ts81.travian.com/karte.php?x=-5&y=-11
342387	-41	-27	3	1518	ykhv`s village	1044	ykhv	0		31	31	0	31	0	27.9	https://ts81.travian.com/karte.php?x=-41&y=-27
344000	-30	-29	1	932	Rat88`s village	358	Rat88	0		12	12	0	12	0	28.0	https://ts81.travian.com/karte.php?x=-30&y=-29
312734	-57	10	2	2667	Jargûn	1996	Jörgeson	0		142	142	0	115	27	28.2	https://ts81.travian.com/karte.php?x=-57&y=10
343993	-37	-29	1	1443	&#34;ao&#34;	960	Agruv over	39	vip	50	50	0	50	0	28.6	https://ts81.travian.com/karte.php?x=-37&y=-29
322343	-60	-2	3	3001	Balrog`s village	2205	Balrog	0		8	8	0	8	0	29.0	https://ts81.travian.com/karte.php?x=-60&y=-2
299135	-39	27	1	1354	KingAslan`s village	917	KingAslan	0		12	12	0	12	0	29.1	https://ts81.travian.com/karte.php?x=-39&y=27
300758	-18	25	2	96	00	110	Katsivelos	0		34	34	0	34	0	29.1	https://ts81.travian.com/karte.php?x=-18&y=25
315135	-59	7	2	2866	SES`s village	2102	SES	0		12	12	0	12	0	29.1	https://ts81.travian.com/karte.php?x=-59&y=7
319139	-60	2	2	3022	spaghetto`s village	2222	spaghetto	0		9	9	0	9	0	29.2	https://ts81.travian.com/karte.php?x=-60&y=2
341611	-16	-26	1	71	Kullervo`s village	103	Kullervo	0		8	8	0	8	0	29.2	https://ts81.travian.com/karte.php?x=-16&y=-26
344797	-34	-30	3	1221	PaccaRiattacca`s village	735	PaccaRiattacca	0		12	12	0	12	0	29.2	https://ts81.travian.com/karte.php?x=-34&y=-30
311932	-58	11	5	2827	Natars -58|11	1	Natars	0		7	8	-1	8	-1	29.5	https://ts81.travian.com/karte.php?x=-58&y=11
344806	-25	-30	5	707	Natars -25|-30	1	Natars	0		27	34	-7	34	-7	29.6	https://ts81.travian.com/karte.php?x=-25&y=-30
329553	-59	-11	3	2968	Marauder`s village	2189	Marauder	0		8	8	0	8	0	29.7	https://ts81.travian.com/karte.php?x=-59&y=-11
343989	-41	-29	1	1737	ronit`s village	1241	ronit	0		11	11	0	11	0	29.7	https://ts81.travian.com/karte.php?x=-41&y=-29
339975	-50	-24	3	2338	Tpaccep`s village	1734	Tpaccep	0		10	10	0	10	0	29.8	https://ts81.travian.com/karte.php?x=-50&y=-24
341613	-14	-26	1	28	Icarus`s village	15	Icarus	0		124	124	0	117	7	30.2	https://ts81.travian.com/karte.php?x=-14&y=-26
299930	-45	26	3	2059	S.Kahyaoglu`s village	1399	S.Kahyaoglu	0		14	14	0	14	0	30.4	https://ts81.travian.com/karte.php?x=-45&y=26
299958	-17	26	1	53	Moloko`s village	35	Moloko	0		100	100	0	100	0	30.4	https://ts81.travian.com/karte.php?x=-17&y=26
314333	-60	8	1	3136	sto11`s village	2305	sto11	0		40	40	0	40	0	30.4	https://ts81.travian.com/karte.php?x=-60&y=8
344809	-22	-30	3	502	1	286	dystopian	0		36	36	0	36	0	30.4	https://ts81.travian.com/karte.php?x=-22&y=-30
345595	-37	-31	3	1513	Bloater`s village	1015	Bloater	0		10	10	0	10	0	30.6	https://ts81.travian.com/karte.php?x=-37&y=-31
298352	-21	28	1	413	Sumsel`s village	255	Sumsel	0		29	29	0	29	0	30.7	https://ts81.travian.com/karte.php?x=-21&y=28
301528	-49	24	1	2341	DOMI`s village	1743	DOMI	0		13	13	0	13	0	30.8	https://ts81.travian.com/karte.php?x=-49&y=24
307128	-56	17	1	2876	Voo7`s village	2111	Voo7	0		12	12	0	12	0	30.8	https://ts81.travian.com/karte.php?x=-56&y=17
296740	-31	30	2	976	Dai	673	kerodayi	0		302	302	0	302	0	31.0	https://ts81.travian.com/karte.php?x=-31&y=30
320739	-62	0	1	3241	Ali evil`s village	2349	Ali evil	0		8	8	0	8	0	31.0	https://ts81.travian.com/karte.php?x=-62&y=0
320801	0	0	5	1	Natars	1	Natars	0		781	781	0	781	0	31.0	https://ts81.travian.com/karte.php?x=0&y=0
322341	-62	-2	3	5152	Valkyria`s village	2474	Valkyria	0		10	10	0	10	0	31.0	https://ts81.travian.com/karte.php?x=-62&y=-2
345593	-39	-31	1	1779	Gallum`s village	1264	Gallum	0		8	8	0	8	0	31.0	https://ts81.travian.com/karte.php?x=-39&y=-31
303127	-52	22	3	2352	Abraam`s village	1773	Abraam	0		8	8	0	8	0	31.1	https://ts81.travian.com/karte.php?x=-52&y=22
339171	-53	-23	1	2722	Ice A	2035	xicecharge	0		14	14	0	14	0	31.1	https://ts81.travian.com/karte.php?x=-53&y=-23
337567	-55	-21	3	2832	quafflehowl`s village	2086	quafflehowl	0		10	10	0	10	0	31.2	https://ts81.travian.com/karte.php?x=-55&y=-21
346398	-35	-32	2	1333	Trakyali39`s village	908	Trakyali39	0		8	8	0	8	0	31.3	https://ts81.travian.com/karte.php?x=-35&y=-32
299928	-47	26	1	2230	lihel`s village	1570	lihel	0		12	12	0	12	0	31.4	https://ts81.travian.com/karte.php?x=-47&y=26
308728	-58	15	2	2974	Zippik`s village	2199	Zippik	0		8	8	0	8	0	31.4	https://ts81.travian.com/karte.php?x=-58&y=15
344788	-43	-30	3	2005	K1nG	1369	K!nG	0		40	40	0	40	0	31.4	https://ts81.travian.com/karte.php?x=-43&y=-30
346407	-26	-32	1	865	therealtester`s village	578	therealtester	0		8	8	0	8	0	31.4	https://ts81.travian.com/karte.php?x=-26&y=-32
313531	-61	9	2	3339	lvl3_sett`s village	2421	lvl3_sett	0		14	14	0	14	0	31.6	https://ts81.travian.com/karte.php?x=-61&y=9
329551	-61	-11	2	5091	fake`s village !!	2449	fake	0		12	12	0	12	0	31.6	https://ts81.travian.com/karte.php?x=-61&y=-11
298355	-18	28	1	225	Supersteel 01	172	Supersteelarmy	0		123	123	0	123	0	31.8	https://ts81.travian.com/karte.php?x=-18&y=28
311187	-2	12	5	14	WW Village	1	Natars	0		238	238	0	238	0	31.8	https://ts81.travian.com/karte.php?x=-2&y=12
346395	-38	-32	1	1617	1	1065	Canis major	0		48	48	0	48	0	31.8	https://ts81.travian.com/karte.php?x=-38&y=-32
335161	-58	-18	2	3132	UNTAMED`s village	2302	UNTAMED	0		15	15	0	15	0	31.9	https://ts81.travian.com/karte.php?x=-58&y=-18
315132	-62	7	3	3361	0siri5`s village	2314	0siri5	0		13	13	0	13	0	32.0	https://ts81.travian.com/karte.php?x=-62&y=7
320802	1	0	1	15	Multihunter`s village	2	Multihunter	1	TG-TS	20	20	0	20	0	32.0	https://ts81.travian.com/karte.php?x=1&y=0
345590	-42	-31	1	1953	Alken	1363	Chaddox	0		126	126	0	126	0	32.0	https://ts81.travian.com/karte.php?x=-42&y=-31
347204	-30	-33	2	1239	① Rivia	818	Geralt of Rivia	0		91	91	0	91	0	32.0	https://ts81.travian.com/karte.php?x=-30&y=-33
295942	-28	31	3	875	VORon`s village	581	VORon	0		8	8	0	8	0	32.1	https://ts81.travian.com/karte.php?x=-28&y=31
298328	-45	28	2	2110	Veseli 1	1440	srki	0		83	83	0	79	4	32.2	https://ts81.travian.com/karte.php?x=-45&y=28
324743	-63	-5	2	5224	Paw Patrol`s village	2521	Paw Patrol	0		22	22	0	17	5	32.2	https://ts81.travian.com/karte.php?x=-63&y=-5
309527	-60	14	1	3362	Im_TheSaint`s village	2416	Im_TheSaint	0		26	26	0	26	0	32.6	https://ts81.travian.com/karte.php?x=-60&y=14
338367	-56	-22	3	2972	Matilda`s village	2198	Matilda	0		8	8	0	8	0	32.6	https://ts81.travian.com/karte.php?x=-56&y=-22
315932	-63	6	1	5238	nelboy`s village	2528	nelboy	0		13	13	0	13	0	32.8	https://ts81.travian.com/karte.php?x=-63&y=6
295137	-32	32	3	1189	kral43`s village	733	kral43	0		11	11	0	11	0	33.0	https://ts81.travian.com/karte.php?x=-32&y=32
319936	-64	1	3	6098	HamstersUnited`s village	2640	HamstersUnited	0		13	13	0	0	13	33.1	https://ts81.travian.com/karte.php?x=-64&y=1
348006	-29	-34	2	1227	arekli	815	arekli	0		37	37	0	37	0	33.1	https://ts81.travian.com/karte.php?x=-29&y=-34
295948	-22	31	2	624	Z13`s village	369	Z13	0		8	8	0	8	0	33.2	https://ts81.travian.com/karte.php?x=-22&y=31
347212	-22	-33	2	804	arash_minaee	493	arash_minaee	0		48	48	0	47	1	33.2	https://ts81.travian.com/karte.php?x=-22&y=-33
335961	-59	-19	2	5155	01	2479	rickz	0		20	20	0	20	0	33.3	https://ts81.travian.com/karte.php?x=-59&y=-19
313529	-63	9	3	6102	Crimson`s village	626	Crimson	0		8	8	0	0	8	33.5	https://ts81.travian.com/karte.php?x=-63&y=9
333556	-61	-16	2	5168	Achilles`s village	2485	Achilles	0		9	9	0	9	0	33.5	https://ts81.travian.com/karte.php?x=-61&y=-16
348010	-25	-34	1	931	eNVy4ever`s village	628	eNVy4ever	0		143	143	0	133	10	33.5	https://ts81.travian.com/karte.php?x=-25&y=-34
295146	-23	32	2	705	istanbul	453	cengizhan1453	0		18	18	0	18	0	34.0	https://ts81.travian.com/karte.php?x=-23&y=32
320736	-65	0	1	6324	DigeTablooShode`s village	2714	DigeTablooShode	0		11	11	0	0	11	34.0	https://ts81.travian.com/karte.php?x=-65&y=0
294339	-29	33	1	993	Rollo Napalm`s village	682	Rollo Napalm	0		44	44	0	44	0	34.1	https://ts81.travian.com/karte.php?x=-29&y=33
298324	-49	28	1	2398	01	1812	Waliuxas_	0		147	147	0	147	0	34.1	https://ts81.travian.com/karte.php?x=-49&y=28
348808	-28	-35	2	1228	Atro100`s village	816	Atro100	0		22	22	0	22	0	34.1	https://ts81.travian.com/karte.php?x=-28&y=-35
314329	-64	8	3	5738	XNL073`s village	2602	XNL073	0		9	9	0	0	9	34.2	https://ts81.travian.com/karte.php?x=-64&y=8
347191	-43	-33	2	2279	nibiru`s village	1644	nibiru	0		71	71	0	71	0	34.2	https://ts81.travian.com/karte.php?x=-43&y=-33
346387	-46	-32	2	2468	ciderdrinker	1862	ciderdrinker	0		39	39	0	39	0	34.4	https://ts81.travian.com/karte.php?x=-46&y=-32
295926	-44	31	3	2225	7LM	1569	7LM	0		16	16	0	16	0	34.5	https://ts81.travian.com/karte.php?x=-44&y=31
297558	-14	29	3	117	hazar`s village	82	hazar	0		9	9	0	9	0	34.5	https://ts81.travian.com/karte.php?x=-14&y=29
301522	-55	24	1	3019	village	2214	BowRing	0		18	18	0	18	0	34.7	https://ts81.travian.com/karte.php?x=-55&y=24
344781	-50	-30	5	2718	Natars -50|-30	1	Natars	0		14	16	-2	16	-2	34.7	https://ts81.travian.com/karte.php?x=-50&y=-30
312727	-64	10	3	6338	dottneto94`s village	2733	dottneto94	0		8	8	0	0	8	34.8	https://ts81.travian.com/karte.php?x=-64&y=10
339166	-58	-23	2	5136	001	2465	kohxs	0		26	26	0	26	0	34.8	https://ts81.travian.com/karte.php?x=-58&y=-23
347993	-42	-34	1	2278	tokito	1648	tokito	0		24	24	0	24	0	34.8	https://ts81.travian.com/karte.php?x=-42&y=-34
348015	-20	-34	2	717	sajjadintel`s village	436	sajjadintel	0		12	12	0	12	0	34.8	https://ts81.travian.com/karte.php?x=-20&y=-34
310325	-63	13	1	5739	Venom	2601	Venom1998	0		85	85	0	0	85	34.9	https://ts81.travian.com/karte.php?x=-63&y=13
315129	-65	7	1	6170	Simon983`s village	2667	Simon983	0		24	24	0	0	24	34.9	https://ts81.travian.com/karte.php?x=-65&y=7
307123	-61	17	3	5127	New Carthage	2453	Anibal	0		24	24	0	14	10	35.0	https://ts81.travian.com/karte.php?x=-61&y=17
293532	-35	34	1	1510	01.Pultost	1035	Voosj	0		78	78	0	78	0	35.2	https://ts81.travian.com/karte.php?x=-35&y=34
347990	-45	-34	3	2494	Rullators`s village	1880	Rullators	0		26	26	0	26	0	35.8	https://ts81.travian.com/karte.php?x=-45&y=-34
293545	-22	34	3	789	W0LF`s village	475	W0LF	0		8	8	0	8	0	36.1	https://ts81.travian.com/karte.php?x=-22&y=34
294349	-19	33	1	626	Neapole	388	Aomegane	0		18	18	0	18	0	36.1	https://ts81.travian.com/karte.php?x=-19&y=33
297521	-51	29	3	2878	MeatyOats`s village	2110	MeatyOats	0		8	8	0	8	0	36.1	https://ts81.travian.com/karte.php?x=-51&y=29
302320	-58	23	1	3356	Zoya`s village	2422	Zoya	0		8	8	0	8	0	36.1	https://ts81.travian.com/karte.php?x=-58&y=23
340768	-58	-25	3	5169	Thetis`s village	2487	Thetis	0		8	8	0	8	0	36.1	https://ts81.travian.com/karte.php?x=-58&y=-25
347186	-48	-33	1	2697	00	2010	prova	0		16	16	0	10	6	36.2	https://ts81.travian.com/karte.php?x=-48&y=-33
350411	-27	-37	2	1321	YYY`s village	895	YYY	0		27	27	0	27	0	36.2	https://ts81.travian.com/karte.php?x=-27&y=-37
292730	-36	35	2	1657	abcdgvhbjvbvbvv`s village	1178	abcdgvhbjvbvbvv	0		8	8	0	8	0	36.3	https://ts81.travian.com/karte.php?x=-36&y=35
345580	-52	-31	3	3035	ozgozo`s village	2231	ozgozo	0		8	8	0	8	0	36.6	https://ts81.travian.com/karte.php?x=-52&y=-31
292728	-38	35	3	2063	LordAres87`s village	923	LordAres87	0		8	8	0	8	0	36.7	https://ts81.travian.com/karte.php?x=-38&y=35
293525	-42	34	1	2227	iDevTJ`s village	1557	iDevTJ	0		10	10	0	10	0	36.7	https://ts81.travian.com/karte.php?x=-42&y=34
293547	-20	34	3	712	checho`s village 01	459	checho77	0		70	70	0	68	2	36.7	https://ts81.travian.com/karte.php?x=-20&y=34
294323	-45	33	1	2420	hassan555`	1730	hassan555	0		18	18	0	18	0	36.8	https://ts81.travian.com/karte.php?x=-45&y=33
300719	-57	25	2	3242	Tea-leaf`s village	2351	Tea-leaf	0		10	10	0	10	0	36.8	https://ts81.travian.com/karte.php?x=-57&y=25
296760	-11	30	2	141	Black & White`s village	121	Black & White	0		10	10	0	10	0	36.9	https://ts81.travian.com/karte.php?x=-11&y=30
