ID	x	y	Tribe	VID	Village	User_ID	Player	AID	Alliance	Pop	Pop_d-1	difference1	distance	links
316766	-30	5	2	16	01 Chupakabra	6	Trikster	36	2MA	466	448	18	7	https://ts81.travian.com/karte.php?x=-30&y=5
323162	-42	-3	2	933	Wonderland	593	TheWhiteRabbit	0		100	78	22	7	https://ts81.travian.com/karte.php?x=-42&y=-3
324765	-41	-5	2	873	Lily`s village	574	Lily	0		30	30	0	7	https://ts81.travian.com/karte.php?x=-41&y=-5
325577	-30	-6	2	3119	New village	91	Sheev	17	salling	3	0	3	7	https://ts81.travian.com/karte.php?x=-30&y=-6
327172	-37	-8	3	571	AFK`s village	360	AFK	0		15	15	0	7	https://ts81.travian.com/karte.php?x=-37&y=-8
327174	-35	-8	1	2877	02Chai	287	Teabag	36	2MA	181	100	81	7	https://ts81.travian.com/karte.php?x=-35&y=-8
315163	-31	7	2	143	Wasil`s village	141	Wasil	0		11	11	0	8	https://ts81.travian.com/karte.php?x=-31&y=7
317555	-42	4	1	896	00	617	Asmodeus	0		61	61	0	8	https://ts81.travian.com/karte.php?x=-42&y=4
319156	-43	2	3	968	Angband	644	BRAX74	32	Gl4dius	272	211	61	8	https://ts81.travian.com/karte.php?x=-43&y=2
327974	-36	-9	3	539	YeSong`s village	345	YeSong	0		8	8	0	8	https://ts81.travian.com/karte.php?x=-36&y=-9
314356	-37	8	1	621	ja doso nako	383	ja doso nako	0		17	17	0	9	https://ts81.travian.com/karte.php?x=-37&y=8
315954	-41	6	1	810	(01)	532	Kato	0		35	35	0	9	https://ts81.travian.com/karte.php?x=-41&y=6
320757	-44	0	3	1092	TriJape`s village	725	TriJape	40	8===3	41	32	9	9	https://ts81.travian.com/karte.php?x=-44&y=0
325564	-43	-6	1	1004	01. Broken	697	Slack Effect	13	Noeps	386	378	8	9	https://ts81.travian.com/karte.php?x=-43&y=-6
327980	-30	-9	2	69	Droken`s village	95	Droken	0		262	262	0	9	https://ts81.travian.com/karte.php?x=-30&y=-9
328777	-34	-10	3	422	Absolute Beginners ☠	248	stix the Barber	19	OSK	247	162	85	9	https://ts81.travian.com/karte.php?x=-34&y=-10
315165	-29	7	1	22	Rivendell	11	Xtinction	0		157	157	0	10	https://ts81.travian.com/karte.php?x=-29&y=7
315952	-43	6	3	964	Zeal`s village	646	Zeal	0		28	28	0	10	https://ts81.travian.com/karte.php?x=-43&y=6
319154	-45	2	1	1179	Agaw	795	Agaw	0		97	84	13	10	https://ts81.travian.com/karte.php?x=-45&y=2
322358	-45	-2	2	1230	1.	813	Scipiofit	0		137	102	35	10	https://ts81.travian.com/karte.php?x=-45&y=-2
326364	-44	-7	1	1156	amandius	748	amandius	0		130	102	28	10	https://ts81.travian.com/karte.php?x=-44&y=-7
327166	-43	-8	1	1040	Staffanstorp	696	Superhoops	0		88	88	0	10	https://ts81.travian.com/karte.php?x=-43&y=-8
329574	-38	-11	1	791	marius1024`s village	401	marius1024	0		37	37	0	10	https://ts81.travian.com/karte.php?x=-38&y=-11
312757	-34	10	2	318	49ers`s village	227	49ers	0		425	414	11	11	https://ts81.travian.com/karte.php?x=-34&y=10
313562	-30	9	2	72	Dark-Knight`s village	101	Dark-Knight	0		71	71	0	11	https://ts81.travian.com/karte.php?x=-30&y=9
317552	-45	4	3	1172	01.Hawaii	595	Susie	0		55	46	9	11	https://ts81.travian.com/karte.php?x=-45&y=4
320755	-46	0	3	1298	Mercury	867	Stryder	32	Gl4dius	140	120	20	11	https://ts81.travian.com/karte.php?x=-46&y=0
324760	-46	-5	2	1322	Odin`s village	894	Odin	0		14	14	0	11	https://ts81.travian.com/karte.php?x=-46&y=-5
329572	-40	-11	3	844	Rohan	550	rasoulshadel	0		72	54	18	11	https://ts81.travian.com/karte.php?x=-40&y=-11
329582	-30	-11	1	74	Ivana	104	Transgender	0		111	89	22	11	https://ts81.travian.com/karte.php?x=-30&y=-11
330378	-35	-12	3	533	Mr. Fox	322	Niro	0		45	45	0	11	https://ts81.travian.com/karte.php?x=-35&y=-12
330382	-31	-12	3	210	The Mudhut	142	raftar	0		98	98	0	11	https://ts81.travian.com/karte.php?x=-31&y=-12
311953	-37	11	3	644	selow`s village	391	selow	0		12	12	0	12	https://ts81.travian.com/karte.php?x=-37&y=11
311958	-32	11	1	238	Elena	173	gugk0	0		90	90	0	12	https://ts81.travian.com/karte.php?x=-32&y=11
313550	-42	9	3	965	Avernus	641	malicyan	0		69	58	11	12	https://ts81.travian.com/karte.php?x=-42&y=9
314349	-44	8	2	1166	-S A N A -	767	XNX	32	Gl4dius	125	100	25	12	https://ts81.travian.com/karte.php?x=-44&y=8
319152	-47	2	2	1357	dino`s village	927	dino	0		22	22	0	12	https://ts81.travian.com/karte.php?x=-47&y=2
327164	-45	-8	2	1291	Goshtex`s village	820	Goshtex	0		10	10	0	12	https://ts81.travian.com/karte.php?x=-45&y=-8
331180	-34	-13	1	500	Fin12`s village	312	Fin12	0		28	28	0	12	https://ts81.travian.com/karte.php?x=-34&y=-13
311151	-38	12	2	755	Octopus`s village	478	Octopus	0		19	19	0	13	https://ts81.travian.com/karte.php?x=-38&y=12
311153	-36	12	1	580	The Burg	350	Fearkat	24	F.A.R.T.	157	112	45	13	https://ts81.travian.com/karte.php?x=-36&y=12
311156	-33	12	1	361	babulko`s village	238	babulko	0		30	30	0	13	https://ts81.travian.com/karte.php?x=-33&y=12
311158	-31	12	3	146	pazor	140	pazor	0		141	121	20	13	https://ts81.travian.com/karte.php?x=-31&y=12
311949	-41	11	2	891	Chap	602	Groporc	0		304	231	73	13	https://ts81.travian.com/karte.php?x=-41&y=11
311962	-28	11	3	32	1#	25	Noob	2	Gladius	432	402	30	13	https://ts81.travian.com/karte.php?x=-28&y=11
317550	-47	4	3	1351	Razvan1`s village	888	Razvan1	0		11	11	0	13	https://ts81.travian.com/karte.php?x=-47&y=4
323156	-48	-3	3	1485	TRS	1006	TRS	0		368	318	50	13	https://ts81.travian.com/karte.php?x=-48&y=-3
323983	-22	-4	2	5659	02 Zombeavers	6	Trikster	36	2MA	10	0	10	13	https://ts81.travian.com/karte.php?x=-22&y=-4
325560	-47	-6	3	1435	Limitless`s village	958	Limitless	0		12	12	0	13	https://ts81.travian.com/karte.php?x=-47&y=-6
330370	-43	-12	2	1224	Munich	811	osterix	30	*DT*	134	106	28	13	https://ts81.travian.com/karte.php?x=-43&y=-12
331184	-30	-13	1	222	axe57	133	axe57	0		84	70	14	13	https://ts81.travian.com/karte.php?x=-30&y=-13
331983	-32	-14	1	483	pepa`s village	296	pepa	0		8	8	0	13	https://ts81.travian.com/karte.php?x=-32&y=-14
310358	-30	13	3	228	01albertino	60	albertino	2	Gladius	388	223	165	14	https://ts81.travian.com/karte.php?x=-30&y=13
315147	-47	7	3	1474	Kani`s village	966	Kani	0		11	11	0	14	https://ts81.travian.com/karte.php?x=-47&y=7
319150	-49	2	3	1568	Khalstad	1102	Khal	0		70	51	19	14	https://ts81.travian.com/karte.php?x=-49&y=2
320752	-49	0	2	1570	seven7`s village	1110	seven7	0		8	8	0	14	https://ts81.travian.com/karte.php?x=-49&y=0
325558	-49	-6	2	1594	saeed92`s village	967	saeed92	0		77	57	20	14	https://ts81.travian.com/karte.php?x=-49&y=-6
330368	-45	-12	2	1444	hugobigscp`s village	970	hugobigscp	0		120	92	28	14	https://ts81.travian.com/karte.php?x=-45&y=-12
332780	-36	-15	3	729	Travian Family	455	reficul	0		87	66	21	14	https://ts81.travian.com/karte.php?x=-36&y=-15
309547	-40	14	1	911	10101	599	kalu	32	Gl4dius	134	95	39	15	https://ts81.travian.com/karte.php?x=-40&y=14
309550	-37	14	1	784	1 The grid	509	Merchant	32	Gl4dius	134	105	29	15	https://ts81.travian.com/karte.php?x=-37&y=14
309554	-33	14	3	428	.	271	Mack	57	LOTR	213	148	65	15	https://ts81.travian.com/karte.php?x=-33&y=14
309556	-31	14	1	300	A00	115	IVI	41	RT	146	110	36	15	https://ts81.travian.com/karte.php?x=-31&y=14
311945	-45	11	2	1211	Littlewood	607	Ugly Duck	2	Gladius	353	223	130	15	https://ts81.travian.com/karte.php?x=-45&y=11
312745	-46	10	2	1348	01| Grolsch	920	Nigedasu	0		35	35	0	15	https://ts81.travian.com/karte.php?x=-46&y=10
316747	-49	5	2	1535	Reagle 01	1062	Reagle	0		10	10	0	15	https://ts81.travian.com/karte.php?x=-49&y=5
323154	-50	-3	3	1748	Montecristo`s Villa	637	Montecristo	0		60	52	8	15	https://ts81.travian.com/karte.php?x=-50&y=-3
324756	-50	-5	1	1671	Altdorf	1189	Winkelried	0		109	74	35	15	https://ts81.travian.com/karte.php?x=-50&y=-5
328764	-47	-10	1	1460	this is fast	987	Mesutoze10	2	Gladius	477	376	101	15	https://ts81.travian.com/karte.php?x=-47&y=-10
331170	-44	-13	3	1309	Hoo Nose	880	Yzup	0		196	123	73	15	https://ts81.travian.com/karte.php?x=-44&y=-13
331988	-27	-14	1	68	Village 1	93	Bryan	0		178	142	36	15	https://ts81.travian.com/karte.php?x=-27&y=-14
332787	-29	-15	3	223	EDEN`s village	138	EDEN	17	salling	86	68	18	15	https://ts81.travian.com/karte.php?x=-29&y=-15
333578	-39	-16	1	945	Cool White	609	Cool White	0		177	135	42	15	https://ts81.travian.com/karte.php?x=-39&y=-16
308748	-38	15	3	843	Colin the great`s village	520	Colin the great	0		8	8	0	16	https://ts81.travian.com/karte.php?x=-38&y=15
308750	-36	15	1	703	barbar`s village	454	barbar	0		54	54	0	16	https://ts81.travian.com/karte.php?x=-36&y=15
309545	-42	14	1	1106	LW01	647	Lonely Warrior	5	BG	152	127	25	16	https://ts81.travian.com/karte.php?x=-42&y=14
310361	-27	13	2	29	Dafo`s village	26	Dafo	0		10	10	0	16	https://ts81.travian.com/karte.php?x=-27&y=13
317546	-51	4	1	1904	simba`s village	1311	simba	0		28	28	0	16	https://ts81.travian.com/karte.php?x=-51&y=4
320750	-51	0	1	1910	Viracocha	1259	Anarosa	59	BBB	121	63	58	16	https://ts81.travian.com/karte.php?x=-51&y=0
326358	-50	-7	3	1710	Nitro`s village	1214	Nitro	0		8	8	0	16	https://ts81.travian.com/karte.php?x=-50&y=-7
330366	-47	-12	3	1600	qwe123`s village	1019	qwe123	0		51	42	9	16	https://ts81.travian.com/karte.php?x=-47&y=-12
332772	-44	-15	1	1318	EAV`s village	889	EAV	0		33	33	0	16	https://ts81.travian.com/karte.php?x=-44&y=-15
333589	-28	-16	1	128	Di Maleno`s village	94	Di Maleno	0		12	12	0	16	https://ts81.travian.com/karte.php?x=-28&y=-16
334378	-40	-17	3	1027	Lolek	702	Lolek	0		58	52	6	16	https://ts81.travian.com/karte.php?x=-40&y=-17
334382	-36	-17	1	816	O	542	navicula	0		12	12	0	16	https://ts81.travian.com/karte.php?x=-36&y=-17
334384	-34	-17	1	673	King Milo`s village	412	King Milo	0		22	22	0	16	https://ts81.travian.com/karte.php?x=-34&y=-17
307945	-40	16	1	969	ALPHA	664	Slick02	32	Gl4dius	145	111	34	17	https://ts81.travian.com/karte.php?x=-40&y=16
307950	-35	16	3	604	theeyeofhorus`s village	347	theeyeofhorus	0		100	78	22	17	https://ts81.travian.com/karte.php?x=-35&y=16
307952	-33	16	1	535	Hallowfell	326	Shadow	0		83	83	0	17	https://ts81.travian.com/karte.php?x=-33&y=16
310343	-45	13	1	1332	Henk	892	henk	32	Gl4dius	188	162	26	17	https://ts81.travian.com/karte.php?x=-45&y=13
311942	-48	11	3	1554	Lisboa	1091	EarlyPT	32	Gl4dius	233	123	110	17	https://ts81.travian.com/karte.php?x=-48&y=11
312742	-49	10	3	1613	Gaulic`s village	1150	Gaulic	0		13	13	0	17	https://ts81.travian.com/karte.php?x=-49&y=10
315144	-50	7	1	1664	01-capita	1184	barberan	32	Gl4dius	112	90	22	17	https://ts81.travian.com/karte.php?x=-50&y=7
315944	-51	6	3	1709	Gundersen`s village	1224	Gundersen	0		28	28	0	17	https://ts81.travian.com/karte.php?x=-51&y=6
318346	-52	3	1	2075	Moni	1411	Pepe Argento	0		29	29	0	17	https://ts81.travian.com/karte.php?x=-52&y=3
321550	-52	-1	1	2100	Anthem	1435	Rush	0		26	26	0	17	https://ts81.travian.com/karte.php?x=-52&y=-1
323152	-52	-3	3	2106	Nopo`s village	1436	Nopo	0		8	8	0	17	https://ts81.travian.com/karte.php?x=-52&y=-3
328761	-50	-10	2	1901	Alarico`s village	1303	Alarico	0		8	8	0	17	https://ts81.travian.com/karte.php?x=-50&y=-10
329563	-49	-11	2	1718	timo	1235	timo	0		55	51	4	17	https://ts81.travian.com/karte.php?x=-49&y=-11
334375	-43	-17	3	1278	00	854	Souxie	0		152	114	38	17	https://ts81.travian.com/karte.php?x=-43&y=-17
334391	-27	-17	1	113	Mr.Nice`s village	78	Mr.Nice	0		8	8	0	17	https://ts81.travian.com/karte.php?x=-27&y=-17
335181	-38	-18	1	934	Aquileia	625	mochi	0		180	122	58	17	https://ts81.travian.com/karte.php?x=-38&y=-18
307153	-31	17	3	386	PurpleHaze	254	HattoriHanzo	0		139	103	36	18	https://ts81.travian.com/karte.php?x=-31&y=17
307155	-29	17	1	310	Archibald	158	Archibald	2	Gladius	440	412	28	18	https://ts81.travian.com/karte.php?x=-29&y=17
307957	-28	16	2	114	01	68	Holodok	16	Kipish	134	117	17	18	https://ts81.travian.com/karte.php?x=-28&y=16
309541	-46	14	1	1492	Gokku`s village	1009	Gokku	0		17	17	0	18	https://ts81.travian.com/karte.php?x=-46&y=14
313541	-51	9	1	2072	yes	1405	miracles	0		14	14	0	18	https://ts81.travian.com/karte.php?x=-51&y=9
316744	-52	5	3	2046	kjiugu`s village	1376	deleting	0		13	13	0	18	https://ts81.travian.com/karte.php?x=-52&y=5
323952	-53	-4	1	2126	KRS1`s village	1464	KRS1	0		12	12	0	18	https://ts81.travian.com/karte.php?x=-53&y=-4
331165	-49	-13	2	1941	Venom 01	1347	Venom	0		100	72	28	18	https://ts81.travian.com/karte.php?x=-49&y=-13
306342	-41	18	1	1191	T.A.S`s village	783	T.A.S	0		20	20	0	19	https://ts81.travian.com/karte.php?x=-41&y=18
310340	-48	13	1	1603	SINGLE MALT`s village	1134	SINGLE MALT	59	BBB	143	116	27	19	https://ts81.travian.com/karte.php?x=-48&y=13
311940	-50	11	3	1751	Zetápolis	1249	Azeta	0		41	37	4	19	https://ts81.travian.com/karte.php?x=-50&y=11
318344	-54	3	2	2238	Booth	1585	Pluto	0		141	88	53	19	https://ts81.travian.com/karte.php?x=-54&y=3
319946	-54	1	2	2231	Bylonebylo	1577	Wanisher	2	Gladius	394	321	73	19	https://ts81.travian.com/karte.php?x=-54&y=1
323150	-54	-3	2	2271	janlane`s village	1636	janlane	0		8	8	0	19	https://ts81.travian.com/karte.php?x=-54&y=-3
332767	-49	-15	3	1949	freed3ng`s village	1361	freed3ng	0		15	15	0	19	https://ts81.travian.com/karte.php?x=-49&y=-15
333570	-47	-16	2	1764	.	1257	PlayForFun	0		90	78	12	19	https://ts81.travian.com/karte.php?x=-47&y=-16
335174	-45	-18	2	1491	takht jamshid	995	hoseinghoorchi	0		39	31	8	19	https://ts81.travian.com/karte.php?x=-45&y=-18
335193	-26	-18	3	87	Antero`s village	107	Antero	0		29	29	0	19	https://ts81.travian.com/karte.php?x=-26&y=-18
335992	-28	-19	3	324	*Причорноморська Січ	235	Apollon	0		182	151	31	19	https://ts81.travian.com/karte.php?x=-28&y=-19
336781	-40	-20	3	1176	Diva	782	DivineMissP	19	OSK	110	87	23	19	https://ts81.travian.com/karte.php?x=-40&y=-20
336783	-38	-20	1	1033	aragorn`s village	710	aragorn	0		8	8	0	19	https://ts81.travian.com/karte.php?x=-38&y=-20
336788	-33	-20	1	741	01 Alderaan	488	tisse	0		189	169	20	19	https://ts81.travian.com/karte.php?x=-33&y=-20
305545	-37	19	2	899	totolala`s village	613	totolala	0		8	8	0	20	https://ts81.travian.com/karte.php?x=-37&y=19
306356	-27	18	2	145	!!!`s village	61	!!!	0		10	10	0	20	https://ts81.travian.com/karte.php?x=-27&y=18
308739	-47	15	1	1585	Horadrim	1113	Tyrael	32	Gl4dius	180	125	55	20	https://ts81.travian.com/karte.php?x=-47&y=15
310338	-50	13	1	2004	/@/Attic	1299	Homestuck	0		121	120	1	20	https://ts81.travian.com/karte.php?x=-50&y=13
315140	-54	7	3	2246	Marlen00i`s village	1589	Marlen00i	0		8	8	0	20	https://ts81.travian.com/karte.php?x=-54&y=7
336778	-43	-20	2	1347	Holy Writ`s village	914	Holy Writ	0		29	29	0	20	https://ts81.travian.com/karte.php?x=-43&y=-20
337585	-37	-21	1	1003	Zeus`s village	677	Zeus	0		39	39	0	20	https://ts81.travian.com/karte.php?x=-37&y=-21
337587	-35	-21	2	821	ELITExDRAGONZ`s village	541	ELITExDRAGONZ	0		11	11	0	20	https://ts81.travian.com/karte.php?x=-35&y=-21
337591	-31	-21	1	517	Oxford`s village	329	Oxford	0		8	8	0	20	https://ts81.travian.com/karte.php?x=-31&y=-21
304742	-39	20	1	1122	Azra	726	johnny	0		153	103	50	21	https://ts81.travian.com/karte.php?x=-39&y=20
304745	-36	20	3	851	Alpha	523	Silverlight	0		64	55	9	21	https://ts81.travian.com/karte.php?x=-36&y=20
304750	-31	20	3	536	Raggedyman`s village	325	Raggedyman	0		12	12	0	21	https://ts81.travian.com/karte.php?x=-31&y=20
305540	-42	19	1	1290	General practitioner	859	Doctor	0		179	134	45	21	https://ts81.travian.com/karte.php?x=-42&y=19
305554	-28	19	1	293	Arruda	202	Coolossus	0		68	68	0	21	https://ts81.travian.com/karte.php?x=-28&y=19
307137	-47	17	1	1659	Villa Kidalica	1174	rogiezz	0		177	152	25	21	https://ts81.travian.com/karte.php?x=-47&y=17
307937	-48	16	1	1903	srknrgn`s village	1310	srknrgn	0		13	13	0	21	https://ts81.travian.com/karte.php?x=-48&y=16
308737	-49	15	1	1914	Sabillius`s village	1314	Sabillius	0		57	44	13	21	https://ts81.travian.com/karte.php?x=-49&y=15
312738	-53	10	3	2195	mika vas r	1498	mika	0		65	56	9	21	https://ts81.travian.com/karte.php?x=-53&y=10
314338	-55	8	2	2419	TTs`s village	1822	TTs	0		8	8	0	21	https://ts81.travian.com/karte.php?x=-55&y=8
320745	-56	0	3	2448	zz	1849	Umj	59	BBB	78	42	36	21	https://ts81.travian.com/karte.php?x=-56&y=0
323148	-56	-3	2	2484	One`s village	1875	One	0		19	19	0	21	https://ts81.travian.com/karte.php?x=-56&y=-3
326352	-56	-7	3	2470	Hlinovka	1857	divobijka	0		31	27	4	21	https://ts81.travian.com/karte.php?x=-56&y=-7
328757	-54	-10	2	2345	Sel40`s	1753	Sel40	0		118	53	65	21	https://ts81.travian.com/karte.php?x=-54&y=-10
335997	-23	-19	1	38	Ukkonen	37	Ukko	0		42	42	0	21	https://ts81.travian.com/karte.php?x=-23&y=-19
336775	-46	-20	1	1712	abigor`s	1229	abigor	0		144	104	40	21	https://ts81.travian.com/karte.php?x=-46&y=-20
337580	-42	-21	2	1433	hristogg`s village	955	hristogg	0		12	12	0	21	https://ts81.travian.com/karte.php?x=-42&y=-21
338384	-39	-22	1	1218	Villa1	810	Rawdukes	0		140	99	41	21	https://ts81.travian.com/karte.php?x=-39&y=-22
338387	-36	-22	3	928	1	525	moonshade	0		133	87	46	21	https://ts81.travian.com/karte.php?x=-36&y=-22
338389	-34	-22	2	778	Carn Dum	480	rasoulkenan	0		68	58	10	21	https://ts81.travian.com/karte.php?x=-34&y=-22
303942	-38	21	1	977	01	675	Destiny_	2	Gladius	348	220	128	22	https://ts81.travian.com/karte.php?x=-38&y=21
303947	-33	21	1	708	Escape`s village	422	Escape	0		37	37	0	22	https://ts81.travian.com/karte.php?x=-33&y=21
304738	-43	20	3	1338	Kivos`s village	853	Kivos	0		76	71	5	22	https://ts81.travian.com/karte.php?x=-43&y=20
304755	-26	20	2	218	Coming in Hot	156	Thor	0		369	324	45	22	https://ts81.travian.com/karte.php?x=-26&y=20
305557	-25	19	1	52	Gravina	28	di_michele	32	Gl4dius	440	396	44	22	https://ts81.travian.com/karte.php?x=-25&y=19
310335	-53	13	2	2326	buiu`s village	1717	buiu	0		10	10	0	22	https://ts81.travian.com/karte.php?x=-53&y=13
316739	-57	5	3	2540	01 Donktown	1910	Xsar	0		87	59	28	22	https://ts81.travian.com/karte.php?x=-57&y=5
322346	-57	-2	1	2606	Sims City	1950	bruno23	0		60	60	0	22	https://ts81.travian.com/karte.php?x=-57&y=-2
324749	-57	-5	1	2526	Ciudad Arcoiris	1909	Lady Jovy	0		112	69	43	22	https://ts81.travian.com/karte.php?x=-57&y=-5
332764	-52	-15	2	2280	Hell	1650	edansh	0		92	68	24	22	https://ts81.travian.com/karte.php?x=-52&y=-15
334367	-51	-17	1	2264	Artan`s village	1618	Artan	0		9	9	0	22	https://ts81.travian.com/karte.php?x=-51&y=-17
338379	-44	-22	1	1567	Icon`s village	1089	Icon	0		20	20	0	22	https://ts81.travian.com/karte.php?x=-44&y=-22
338397	-26	-22	2	331	Amstel	232	slim	2	Gladius	458	435	23	22	https://ts81.travian.com/karte.php?x=-26&y=-22
339186	-38	-23	3	1039	Dag Nabbit`s village	667	Dag Nabbit	0		292	277	15	22	https://ts81.travian.com/karte.php?x=-38&y=-23
339189	-35	-23	3	952	V1	655	evilsun	0		84	72	12	22	https://ts81.travian.com/karte.php?x=-35&y=-23
303138	-41	22	2	1366	001	939	Darth Vader	34	Zzz	456	416	40	23	https://ts81.travian.com/karte.php?x=-41&y=22
303142	-37	22	1	975	ELOOEL	669	ELOOEL	2	Gladius	500	452	48	23	https://ts81.travian.com/karte.php?x=-37&y=22
303145	-34	22	1	787	Lord Oliver	511	Lord Oliver	0		62	43	19	23	https://ts81.travian.com/karte.php?x=-34&y=22
303150	-29	22	3	469	Tramtaria	212	Ochechulo	2	Gladius	238	191	47	23	https://ts81.travian.com/karte.php?x=-29&y=22
303952	-28	21	1	398	Qwor`s village	252	Qwor	0		17	17	0	23	https://ts81.travian.com/karte.php?x=-28&y=21
304736	-45	20	3	1516	peppermint	1034	peppermint	0		45	45	0	23	https://ts81.travian.com/karte.php?x=-45&y=20
305534	-48	19	1	2079	VARROCK	1421	ULTIMA	2	Gladius	136	106	30	23	https://ts81.travian.com/karte.php?x=-48&y=19
305559	-23	19	1	34	01	31	Tanaquil	0		154	133	21	23	https://ts81.travian.com/karte.php?x=-23&y=19
307934	-51	16	1	2149	aussie1	1482	aussie	59	BBB	131	88	43	23	https://ts81.travian.com/karte.php?x=-51&y=16
313536	-56	9	3	2543	Steaming chod	1915	Bunny Fennt	0		42	25	17	23	https://ts81.travian.com/karte.php?x=-56&y=9
317539	-58	4	3	2668	Yariy`s village	1999	Yariy	0		56	39	17	23	https://ts81.travian.com/karte.php?x=-58&y=4
319141	-58	2	3	2670	Burger`s village	1998	Burger	0		63	38	25	23	https://ts81.travian.com/karte.php?x=-58&y=2
319187	-12	2	5	13	WW Village	1	Natars	0		238	238	0	23	https://ts81.travian.com/karte.php?x=-12&y=2
320743	-58	0	2	2615	kingoftravian`s village	1959	kingoftravian	0		10	10	0	23	https://ts81.travian.com/karte.php?x=-58&y=0
326350	-58	-7	3	2706	BellakusRex	2027	dj mad dogg	0		94	54	40	23	https://ts81.travian.com/karte.php?x=-58&y=-7
327152	-57	-8	1	2702	Minde1582`s village	2021	Minde1582	0		12	12	0	23	https://ts81.travian.com/karte.php?x=-57&y=-8
329556	-56	-11	3	2581	Yeet village	1944	GopDuck	0		21	21	0	23	https://ts81.travian.com/karte.php?x=-56&y=-11
332762	-54	-15	3	2495	01 shade	1881	shadace	0		224	176	48	23	https://ts81.travian.com/karte.php?x=-54&y=-15
339182	-42	-23	1	1458	V99	935	Voldemort	0		137	109	28	23	https://ts81.travian.com/karte.php?x=-42&y=-23
339985	-40	-24	2	1434	War`s village	943	War	0		8	8	0	23	https://ts81.travian.com/karte.php?x=-40&y=-24
339996	-29	-24	3	585	PTR1`s village	370	PTR1	0		15	15	0	23	https://ts81.travian.com/karte.php?x=-29&y=-24
302340	-38	23	2	1101	Dravenas`s village	731	Dravenas	0		8	8	0	24	https://ts81.travian.com/karte.php?x=-38&y=23
302342	-36	23	3	973	dmcsaba	406	dmcsaba77	0		11	11	0	24	https://ts81.travian.com/karte.php?x=-36&y=23
304734	-47	20	2	1702	Kira Queen	1213	Sansein	0		90	68	22	24	https://ts81.travian.com/karte.php?x=-47&y=20
307132	-52	17	2	2344	12345	1755	Gurman	32	Gl4dius	223	115	108	24	https://ts81.travian.com/karte.php?x=-52&y=17
307932	-53	16	3	2343	baayzoren`s village	1749	baayzoren	0		13	13	0	24	https://ts81.travian.com/karte.php?x=-53&y=16
312734	-57	10	2	2667	Jargûn	1996	Jörgeson	0		115	70	45	24	https://ts81.travian.com/karte.php?x=-57&y=10
321543	-59	-1	3	2929	Test	2141	Taurius	59	BBB	89	55	34	24	https://ts81.travian.com/karte.php?x=-59&y=-1
323946	-59	-4	1	2815	001	2071	Maximus Decimus	0		102	55	47	24	https://ts81.travian.com/karte.php?x=-59&y=-4
330356	-57	-12	2	2732	crazy village	2038	crazy horse	0		42	32	10	24	https://ts81.travian.com/karte.php?x=-57&y=-12
